CNTYVTD,VTDKEY,Voter_Registration,Turnout,Spanish_Surname_Voter_Registration,Spanish_Surname_Turnout
291064,317,1340,54,944,0.824561403508772
291065,318,2560,131,1830,0.718518518518519
291066,319,868,36,628,0.717948717948718
291067,320,3577,123,2212,0.635658914728682
291068,321,5380,134,2673,0.51063829787234
291069,322,490,54,220,0.709090909090909
291070,323,1201,55,768,0.655172413793103
291071,324,2024,119,1246,0.414634146341463
291072,325,2064,129,1034,0.560606060606061
291073,326,3889,177,1553,0.365079365079365
291074,327,23,0,15,0.0
291075,328,2571,120,1904,0.75
291076,329,2940,217,1704,0.493617021276596
291077,330,1608,151,1372,0.905660377358491
291078,331,539,39,479,0.904761904761905
291079,332,2659,165,1309,0.521212121212121
291080,333,3087,96,1510,0.443298969072165
291081,334,3016,174,841,0.2
291082,335,3179,176,2075,0.657894736842105
291083,336,2780,214,1412,0.486486486486487
291084,337,1943,128,1405,0.801418439716312
291085,338,1705,106,1167,0.669642857142857
291086,339,2484,211,1593,0.687224669603524
291087,340,1653,94,1146,0.572815533980582
291088,341,951,49,818,0.938775510204082
291089,342,44,10,38,0.9
291090,343,0,0,0,0.0
291091,344,2460,188,1928,0.817708333333333
291092,345,1768,70,1366,0.855072463768116
291093,346,1451,82,617,0.215909090909091
291094,347,3547,112,2164,0.666666666666667
291095,348,336,8,50,0.375
291096,349,191,9,141,0.444444444444444
291097,350,854,56,729,0.885245901639344
291098,351,1288,117,864,0.7109375
291099,352,2884,236,1468,0.446280991735537
291100,353,3034,191,1588,0.492537313432836
291101,354,0,0,0,0.0
291102,355,1289,70,752,0.671428571428571
291103,356,1999,81,823,0.464285714285714
291104,357,3198,298,1686,0.47588424437299
291105,358,1033,47,770,0.736842105263158
291106,359,0,0,0,0.0
291107,360,3547,191,2438,0.688775510204082
291108,361,1894,127,823,0.3125
291109,362,3,0,0,0.0
291110,363,3614,137,1700,0.394160583941606
291111,364,3431,263,1791,0.511029411764706
291112,365,2686,134,1603,0.619718309859155
291113,366,3041,197,1216,0.425
291114,367,484,11,326,0.833333333333333
291115,368,1098,89,880,0.860215053763441
291116,369,1506,104,628,0.405660377358491
291117,370,348,30,297,0.931034482758621
291118,371,5002,234,2019,0.323770491803279
291119,372,144,7,114,1.0
291120,373,168,12,127,0.538461538461538
291121,374,3678,169,1371,0.392857142857143
291122,375,3022,161,1142,0.425149700598802
291122,376,146,8,29,0.375
291123,377,671,22,437,0.833333333333333
291124,378,236,17,192,0.85
291125,379,2264,129,969,0.481203007518797
291126,380,0,0,0,0.0
291127,381,614,45,513,0.854166666666667
291128,382,2984,98,1603,0.534653465346535
291129,383,4127,311,1444,0.385321100917431
291130,384,0,0,0,0.0
291131,385,0,0,0,0.0
291132,386,540,39,389,0.738095238095238
291133,387,5,0,1,0.0
291134,388,0,0,0,0.0
291135,389,0,0,0,0.0
291136,390,158,9,100,0.777777777777778
291137,391,0,0,0,0.0
291138,392,1164,43,497,0.468085106382979
291139,393,2214,131,1290,0.536764705882353
291140,394,1320,70,676,0.565217391304348
291141,395,4102,180,1787,0.398936170212766
291142,396,2271,65,1444,0.567164179104478
291143,397,4067,237,1442,0.343629343629344
291144,398,3147,528,375,0.200710479573712
291145,399,1582,74,628,0.415584415584416
291146,400,201,10,133,0.6
291147,401,2791,156,1523,0.455696202531646
291148,402,1103,32,638,0.236842105263158
291149,403,2264,168,1191,0.526011560693642
291150,404,2973,147,1416,0.493421052631579
291151,405,3712,153,1406,0.358490566037736
291152,406,1675,140,802,0.414285714285714
291153,407,2310,100,974,0.386138613861386
291154,408,2250,157,811,0.341463414634146
291154,409,21,1,8,0.0
291154,410,33,2,17,0.0
291155,411,1694,62,830,0.462686567164179
291156,412,2917,234,1194,0.479338842975207
291157,413,2692,100,1586,0.475247524752475
291158,414,1294,74,761,0.6125
291159,415,326,19,277,0.95
292001,416,958,33,694,0.743589743589744
292002,417,1146,76,988,0.883720930232558
292003,418,2032,124,1753,0.846774193548387
292004,419,2863,137,2244,0.795918367346939
292005,420,930,86,656,0.711340206185567
292006,421,18,5,14,1.0
292007,422,1621,93,1397,0.848484848484849
292008,423,1080,64,960,0.865671641791045
292009,424,2324,86,836,0.448275862068966
292010,425,1582,99,710,0.451923076923077
292011,426,1859,146,1536,0.695121951219512
292012,427,1538,81,1333,0.844444444444444
292013,428,1182,115,935,0.831932773109244
292014,429,1189,97,986,0.821782178217822
292015,430,1955,90,1730,0.91578947368421
292016,431,1292,55,1144,0.836065573770492
292017,432,1158,43,1031,0.895833333333333
292018,433,1096,106,946,0.855855855855856
292019,434,1454,65,1285,0.914285714285714
292020,435,4533,221,3463,0.65531914893617
292021,436,2869,127,2483,0.875912408759124
292022,437,1577,110,1365,0.88135593220339
292023,438,2549,217,2047,0.824561403508772
292024,439,1817,114,1352,0.804878048780488
292025,440,2457,221,1892,0.822510822510823
292026,441,2159,200,1239,0.605911330049261
292027,442,1250,170,812,0.659090909090909
292028,443,1991,302,1290,0.664596273291925
292029,444,1238,61,1041,0.953846153846154
292030,445,1462,79,1289,0.952380952380952
292031,446,1619,62,1376,0.916666666666667
292032,447,539,26,459,0.96551724137931
292033,448,1273,39,720,0.720930232558139
292034,449,1581,34,790,0.685714285714286
292035,450,1291,224,470,0.329004329004329
292036,451,1524,278,335,0.227586206896552
292037,452,1487,137,577,0.521739130434783
292038,453,1229,155,564,0.490445859872611
292039,454,1333,175,904,0.67032967032967
292040,455,2629,229,1807,0.713178294573643
292041,456,2838,240,2237,0.798418972332016
292042,457,2490,152,2066,0.859756097560976
292043,458,1154,52,937,0.864406779661017
292044,459,2626,111,2132,0.912280701754386
292045,460,1140,226,634,0.579399141630901
292046,461,1817,296,1195,0.634868421052632
292047,462,1599,206,1027,0.709090909090909
292048,463,1801,103,1478,0.765765765765766
292049,464,2942,262,2127,0.715328467153285
292050,465,1760,185,1138,0.712121212121212
292051,466,833,50,339,0.381818181818182
292052,467,1020,66,820,0.787878787878788
292053,468,1265,95,905,0.67
292054,469,1940,226,1050,0.491525423728814
292055,470,1885,212,341,0.2
292056,471,1430,130,1054,0.723880597014925
292057,472,2280,123,1827,0.717557251908397
292058,473,2208,116,1738,0.801652892561983
292059,474,2258,150,1613,0.729559748427673
292060,475,1636,134,1126,0.695652173913043
292061,476,1333,87,566,0.517647058823529
292062,477,1148,105,749,0.666666666666667
292063,478,2121,130,646,0.406015037593985
292064,479,2354,188,1494,0.634020618556701
292065,480,2270,96,1080,0.48
292065,481,139,5,70,0.2
292066,482,3672,353,1474,0.487465181058496
292067,483,253,46,149,0.51063829787234
292068,484,4101,397,1893,0.553398058252427
292069,485,3105,201,1778,0.560975609756098
292070,486,2074,132,1815,0.854166666666667
292071,487,845,26,728,0.903225806451613
292072,488,3325,215,1705,0.522321428571429
292073,489,1212,94,803,0.686274509803922
292074,490,1057,43,940,0.872340425531915
292075,491,1090,50,886,0.769230769230769
292076,492,2449,160,1062,0.460606060606061
292077,493,2307,233,1101,0.51417004048583
292078,494,2653,168,1615,0.656976744186046
292079,495,688,23,599,0.958333333333333
292080,496,1405,80,972,0.714285714285714
292081,497,862,82,555,0.734939759036145
292082,498,1604,102,1054,0.738317757009346
292083,499,714,106,469,0.666666666666667
292084,500,3272,322,1119,0.362017804154303
292085,501,1372,109,971,0.717948717948718
292086,502,3463,279,1506,0.474048442906574
292087,503,1863,185,838,0.567708333333333
292088,504,3832,319,2015,0.553892215568862
292089,505,546,24,476,0.846153846153846
292090,506,2194,106,1126,0.559633027522936
292091,507,2958,169,1156,0.48876404494382
292092,508,480,18,214,0.421052631578947
292093,509,2007,65,891,0.411764705882353
292094,510,148,22,11,0.0909090909090909
292095,511,2290,217,1073,0.508928571428571
292096,512,2478,130,933,0.343511450381679
292097,513,2532,166,1371,0.574712643678161
292098,514,1602,86,1022,0.711111111111111
292099,515,1715,131,698,0.496350364963504
292100,516,1311,85,908,0.724137931034483
292101,517,82,3,36,1.0
292102,518,2637,246,1180,0.49800796812749
292103,519,324,9,290,0.6
292104,520,264,27,202,0.703703703703704
292105,521,580,43,502,0.906976744186046
292106,522,583,30,330,0.606060606060606
292107,523,3647,143,1697,0.531034482758621
292108,524,1161,118,433,0.433333333333333
292109,525,0,0,0,0.0
292110,526,1005,119,445,0.5
292111,527,1244,58,667,0.633333333333333
292112,528,1783,186,999,0.685446009389671
292113,529,80,1,37,1.0
292114,530,2286,122,1354,0.578947368421053
292115,531,5419,241,2103,0.371900826446281
292116,532,0,0,0,0.0
292117,533,670,42,552,0.863636363636364
292118,534,31,4,26,1.0
292119,535,332,24,131,0.434782608695652
292120,536,3996,148,1636,0.407643312101911
292121,537,508,18,325,0.727272727272727
292122,538,1813,82,760,0.555555555555556
292123,539,2225,90,980,0.574468085106383
292124,540,610,71,299,0.466666666666667
292125,541,4440,240,1748,0.393574297188755
292126,542,1723,79,997,0.634146341463415
292127,543,2660,241,1250,0.534136546184739
292128,544,1894,74,1512,0.662337662337662
292129,545,0,0,0,0.0
292130,546,2092,179,1043,0.576086956521739
292131,547,531,34,208,0.416666666666667
292132,548,2,0,0,0.0
292133,549,372,35,155,0.324324324324324
292134,550,1402,53,605,0.5
292135,551,760,46,436,0.622222222222222
292136,552,4215,203,1793,0.38755980861244
292137,553,1188,124,553,0.453846153846154
292138,554,1038,82,460,0.409638554216867
292139,555,1885,138,916,0.492857142857143
292140,556,1968,99,1025,0.438095238095238
292141,557,1345,136,622,0.473684210526316
292142,558,621,25,329,0.5
292143,559,2191,188,1017,0.577319587628866
292144,560,1946,175,1038,0.55026455026455
292145,561,338,25,159,0.62962962962963
292146,562,91,4,62,0.8
292147,563,773,32,369,0.484848484848485
292148,564,3919,184,1457,0.467005076142132
292149,565,2287,102,797,0.365384615384615
292150,566,12,0,7,0.0
292151,567,67,1,42,0.0
292152,568,635,32,406,0.727272727272727
292153,569,406,15,197,0.411764705882353
292154,570,4320,192,1902,0.43298969072165
292155,571,2,0,0,0.0
292156,572,1380,63,423,0.304347826086957
292157,573,0,0,0,0.0
292158,574,0,0,0,0.0
292159,575,216,16,103,0.5
292160,576,5,1,1,1.0
292161,577,213,16,65,0.6875
292162,578,780,35,289,0.378378378378378
292163,579,2610,207,1104,0.530516431924883
292164,580,2260,143,822,0.420689655172414
292165,581,2885,265,1126,0.463503649635036
292166,582,1683,196,739,0.45
292167,583,68,0,31,0.0
292168,584,1625,124,618,0.535433070866142
292169,585,1516,170,737,0.577142857142857
292170,586,3947,272,1424,0.472222222222222
292171,587,1578,130,670,0.389312977099237
292172,588,420,24,248,0.464285714285714
292173,589,1490,125,677,0.458015267175573
292174,590,2520,302,941,0.413793103448276
292175,591,2036,95,634,0.34
292176,592,1348,92,524,0.483870967741935
292177,593,0,0,0,0.0
292178,594,1040,197,652,0.633663366336634
292179,595,69,5,20,0.25
292180,596,2968,99,1547,0.396039603960396
292180,597,59,2,31,0.0
292181,598,1419,53,561,0.509090909090909
292181,599,328,12,132,0.416666666666667
292181,600,277,10,129,0.545454545454545
292181,601,549,22,220,0.5
292181,602,143,5,65,0.4
292181,603,141,6,45,0.5
292181,604,44,1,24,0.5
292182,605,498,17,83,0.411764705882353
292182,606,719,25,200,0.4
292182,607,1853,60,787,0.354838709677419
293001,608,3898,205,905,0.199074074074074
293002,609,2565,137,795,0.387323943661972
293003,610,1545,89,597,0.387096774193548
293004,611,0,0,0,0.0
293005,612,4471,148,932,0.217391304347826
293006,613,1076,105,349,0.327586206896552
293007,614,3442,158,885,0.261904761904762
293008,615,102,3,9,0.0
293009,616,32,3,3,0.0
293010,617,663,17,253,0.277777777777778
293011,618,974,139,308,0.439189189189189
293012,619,1801,82,382,0.30952380952381
293013,620,1801,155,711,0.473053892215569
293014,621,546,42,219,0.444444444444444
293015,622,1738,159,881,0.58125
293016,623,0,0,0,0.0
293017,624,3173,96,484,0.294117647058824
293018,625,1804,178,218,0.114754098360656
293019,626,276,4,91,0.4
293020,627,2535,266,358,0.119298245614035
293021,628,2359,102,136,0.121495327102804
293022,629,1637,195,234,0.158974358974359
293023,630,71,9,10,0.333333333333333
293024,631,0,0,0,0.0
293025,632,1772,146,206,0.147651006711409
293026,633,1462,102,135,0.0686274509803922
293027,634,1500,120,333,0.246031746031746
293028,635,2182,146,789,0.337662337662338
293029,636,1259,122,455,0.411290322580645
293030,637,2219,173,407,0.158469945355191
293031,638,25,4,10,0.75
293032,639,27,2,12,0.0
293033,640,2246,98,475,0.194444444444444
293034,641,2681,90,199,0.189473684210526
293035,642,831,76,283,0.355263157894737
293036,643,4326,232,1476,0.413502109704641
293037,644,100,4,25,0.0
293038,645,1199,138,493,0.472222222222222
293039,646,4565,182,1157,0.317460317460317
293040,647,2140,157,666,0.397590361445783
293041,648,637,74,205,0.371794871794872
293042,649,2644,122,555,0.246153846153846
293043,650,3036,130,646,0.309859154929577
293044,651,1572,102,411,0.283018867924528
293045,652,1561,131,306,0.22962962962963
293046,653,1577,185,325,0.260416666666667
293047,654,1830,201,269,0.157142857142857
293048,655,1666,194,233,0.193069306930693
293049,656,2094,203,285,0.10952380952381
293050,657,1094,83,246,0.162790697674419
293051,658,366,32,43,0.121212121212121
293052,659,1596,54,409,0.375
293053,660,1963,166,284,0.148351648351648
293054,661,119,6,41,0.333333333333333
293055,662,3774,106,708,0.185840707964602
293056,663,2201,107,868,0.369369369369369
293057,664,630,48,143,0.234042553191489
293058,665,3801,168,1403,0.419540229885057
293059,666,2237,98,693,0.37037037037037
293060,667,1962,175,665,0.320855614973262
293061,668,2103,143,831,0.445945945945946
293062,669,51,4,16,0.25
293063,670,1899,199,691,0.372549019607843
293064,671,426,53,139,0.415094339622642
293065,672,3545,164,1038,0.323170731707317
293066,673,1906,200,664,0.379807692307692
293067,674,1540,155,479,0.331210191082803
293068,675,2779,142,1136,0.465277777777778
293069,676,3254,309,955,0.327327327327327
293070,677,2419,283,616,0.244897959183673
293071,678,2579,224,1027,0.390557939914163
293072,679,4688,223,1238,0.258771929824561
293073,680,1600,119,456,0.333333333333333
293074,681,2514,277,645,0.316326530612245
293075,682,3131,255,531,0.25968992248062
293076,683,1312,93,236,0.2
293077,684,2407,264,475,0.248175182481752
293078,685,2904,217,767,0.275862068965517
293079,686,3268,266,746,0.25
293080,687,1096,94,300,0.364583333333333
293081,688,2275,174,618,0.290502793296089
293082,689,2478,197,790,0.398009950248756
293083,690,1685,149,463,0.329113924050633
293084,691,3535,233,1116,0.379591836734694
293085,692,1223,104,305,0.299065420560748
293086,693,1446,149,344,0.302631578947368
293087,694,1764,93,528,0.35
293088,695,4228,243,1011,0.255813953488372
293089,696,4073,166,1024,0.296511627906977
293090,697,3211,198,859,0.300492610837438
293091,698,964,43,151,0.227272727272727
293092,699,2568,173,368,0.167597765363128
293093,700,2704,141,519,0.167785234899329
293094,701,4406,206,1022,0.295454545454545
293095,702,3718,120,1370,0.408
293096,703,3480,177,818,0.304812834224599
293097,704,76,5,13,0.2
293098,705,1263,112,372,0.308333333333333
293099,706,3649,211,1161,0.352380952380952
293100,707,3692,218,1243,0.380090497737557
293101,708,2650,201,871,0.37378640776699
293102,709,3139,213,694,0.234513274336283
293103,710,873,56,306,0.210526315789474
293104,711,2631,221,629,0.301724137931034
293105,712,3610,223,1293,0.304347826086957
293106,713,1706,111,413,0.276785714285714
293107,714,1257,52,297,0.392857142857143
293108,715,1609,130,376,0.338028169014085
293109,716,3280,174,1581,0.53475935828877
293110,717,3133,204,1079,0.283018867924528
293111,718,0,0,0,0.0
293112,719,1688,108,627,0.376068376068376
293113,720,1179,41,469,0.238095238095238
293114,721,2262,137,360,0.251700680272109
293115,722,1798,186,398,0.225130890052356
293116,723,2002,92,503,0.3125
293117,724,2958,270,750,0.296819787985866
