CNTYVTD,VTDKEY,Voter_Registration,Turnout,Spanish_Surname_Voter_Registration,Spanish_Surname_Turnout,Turnout_Rate
294048,862,2046,179,1603,0.826086956521739,0.08748778103616814
294049,863,2774,135,882,0.204225352112676,0.04866618601297765
294050,864,1652,146,470,0.272151898734177,0.08837772397094432
294051,865,1819,169,414,0.229508196721311,0.09290819131390875
294052,866,2214,153,581,0.228395061728395,0.06910569105691057
294053,867,2271,114,833,0.338842975206612,0.05019815059445178
294054,868,4015,245,1255,0.285714285714286,0.06102117061021171
294055,869,1649,86,476,0.288888888888889,0.05215281989084294
294056,870,3353,189,994,0.338383838383838,0.05636743215031315
294057,871,1692,151,252,0.166666666666667,0.08924349881796691
294058,872,2007,109,506,0.245614035087719,0.05430991529646238
294059,873,2356,129,707,0.226277372262774,0.05475382003395586
294060,874,2170,118,744,0.18796992481203,0.054377880184331796
294061,875,2571,90,1058,0.36734693877551,0.03500583430571762
294062,876,768,45,432,0.519230769230769,0.05859375
294063,877,1120,52,570,0.5,0.04642857142857143
294064,878,2288,167,948,0.33879781420765,0.0729895104895105
294065,879,2173,124,957,0.3203125,0.057063966866083754
294066,880,3500,222,1145,0.244725738396624,0.06342857142857143
294067,881,2478,90,741,0.217821782178218,0.03631961259079903
294068,882,1450,89,425,0.144329896907216,0.06137931034482759
294069,883,925,71,288,0.32,0.07675675675675675
294070,884,3204,338,1392,0.250728862973761,0.10549313358302122
294071,885,1606,42,219,0.13953488372093,0.026151930261519303
294072,886,3458,181,1044,0.439153439153439,0.052342394447657606
294073,887,2005,90,998,0.540816326530612,0.04488778054862843
294074,888,2554,89,1394,0.638297872340426,0.03484729835552075
294075,889,621,37,447,0.789473684210526,0.05958132045088567
294076,890,4265,148,1849,0.344370860927152,0.0347010550996483
294077,891,4568,249,2492,0.40625,0.054509632224168124
294078,892,1422,44,309,0.244444444444444,0.030942334739803096
294079,893,1699,93,410,0.234042553191489,0.05473808122424956
294080,894,2333,137,1063,0.384057971014493,0.058722674667809685
294081,895,698,10,46,0.0,0.014326647564469915
294082,896,1944,90,693,0.247524752475248,0.046296296296296294
294083,897,872,29,233,0.1,0.033256880733944956
294084,898,1220,74,507,0.368421052631579,0.060655737704918035
294085,899,48,0,8,0.0,0.0
294086,900,564,23,265,0.769230769230769,0.040780141843971635
294087,901,2703,248,455,0.0859375,0.09174990751017388
294088,902,4324,290,1396,0.172638436482085,0.06706753006475485
294089,903,3483,199,1012,0.233333333333333,0.05713465403387884
294090,904,2417,93,672,0.264705882352941,0.03847745138601572
294091,905,1028,98,328,0.272727272727273,0.09533073929961089
294092,906,1653,131,423,0.163120567375887,0.07924984875983061
294093,907,2806,145,1067,0.36,0.05167498218104063
294094,908,1936,141,683,0.486842105263158,0.07283057851239669
294095,909,1712,117,680,0.40495867768595,0.0683411214953271
294096,910,2714,115,1023,0.372881355932203,0.0423728813559322
294097,911,2466,102,725,0.333333333333333,0.0413625304136253
294098,912,1688,95,611,0.276595744680851,0.05627962085308057
294099,913,1235,59,606,0.46875,0.04777327935222672
294100,914,970,52,298,0.277777777777778,0.05360824742268041
294101,915,1362,59,505,0.354838709677419,0.04331864904552129
294102,916,885,47,298,0.306122448979592,0.05310734463276836
294103,917,0,0,0,0.0,0.0
294104,918,2827,99,986,0.285714285714286,0.03501945525291829
294105,919,1325,60,497,0.415384615384615,0.045283018867924525
294106,920,582,23,280,0.357142857142857,0.03951890034364261
294107,921,1191,114,211,0.128,0.09571788413098237
294108,922,3729,214,1346,0.423423423423423,0.05738803968892464
294109,923,2290,97,642,0.205882352941176,0.042358078602620086
294110,924,1227,154,395,0.259493670886076,0.12550937245313773
294111,925,410,8,88,0.1,0.01951219512195122
294112,926,755,118,85,0.154471544715447,0.1562913907284768
294113,927,1085,75,436,0.296296296296296,0.06912442396313365
294114,928,88,2,39,0.0,0.022727272727272728
294115,929,210,15,72,0.6,0.07142857142857142
294116,930,38,7,0,0.0,0.18421052631578946
294117,931,510,51,175,0.482142857142857,0.1
294118,932,76,4,10,0.0,0.05263157894736842
294119,933,525,46,136,0.355555555555556,0.08761904761904762
294120,934,237,14,51,0.1875,0.05907172995780591
294121,935,231,13,82,0.230769230769231,0.05627705627705628
294122,936,71,9,21,0.555555555555556,0.1267605633802817
294123,937,156,10,80,0.5,0.0641025641025641
294124,938,2252,160,1610,0.748427672955975,0.07104795737122557
294125,939,88,0,24,0.0,0.0
294126,940,2382,137,502,0.129496402877698,0.05751469353484467
294127,941,82,0,43,1.0,0.0
294128,942,138,13,39,0.5,0.09420289855072464
294129,943,151,6,88,1.0,0.039735099337748346
294130,944,1010,50,331,0.326530612244898,0.04950495049504951
294131,945,416,18,154,0.444444444444444,0.04326923076923077
294132,946,2557,173,560,0.111111111111111,0.06765741102854908
294133,947,29,0,4,0.0,0.0
294134,948,1,0,1,0.0,0.0
294135,949,0,0,0,0.0,0.0
294136,950,3970,160,1138,0.236686390532544,0.04030226700251889
294137,951,127,2,19,1.0,0.015748031496062992
294138,952,0,0,0,0.0,0.0
294139,953,0,0,0,0.0,0.0
294140,954,0,0,0,0.0,0.0
294141,955,443,12,255,0.333333333333333,0.02708803611738149
294142,956,754,29,168,0.137931034482759,0.038461538461538464
294143,957,3589,159,1216,0.193939393939394,0.04430203399275564
294144,958,539,30,123,0.0571428571428571,0.055658627087198514
294145,959,6,0,3,0.0,0.0
294146,960,41,3,14,0.333333333333333,0.07317073170731707
294147,961,315,19,92,0.15,0.06031746031746032
294148,962,151,7,79,0.75,0.046357615894039736
294149,963,537,14,295,0.526315789473684,0.0260707635009311
294150,964,2552,158,841,0.233333333333333,0.06191222570532915
294151,965,1106,29,251,0.3,0.026220614828209764
294152,966,2091,104,743,0.296,0.04973696795791487
294153,967,404,31,228,0.387096774193548,0.07673267326732673
294154,968,756,39,356,0.441860465116279,0.051587301587301584
294155,969,2281,289,1258,0.532423208191126,0.12669881630863655
294156,970,1364,79,336,0.135802469135802,0.05791788856304985
294157,971,1780,209,1010,0.476851851851852,0.11741573033707865
294158,972,570,14,139,0.176470588235294,0.02456140350877193
294159,973,28,2,16,0.0,0.07142857142857142
294160,974,2196,88,865,0.361702127659574,0.04007285974499089
294161,975,815,50,202,0.169811320754717,0.06134969325153374
294162,976,2538,115,881,0.282258064516129,0.04531126871552404
294163,977,2143,179,599,0.18716577540107,0.08352776481567896
294164,978,2416,162,570,0.190751445086705,0.06705298013245033
294165,979,204,6,90,0.5,0.029411764705882353
294166,980,397,13,140,0.153846153846154,0.0327455919395466
294167,981,58,2,33,0.5,0.034482758620689655
294168,982,2559,115,924,0.252100840336134,0.044939429464634625
294169,983,327,34,81,0.324324324324324,0.10397553516819572
294170,984,434,19,170,0.590909090909091,0.04377880184331797
294171,985,1427,91,542,0.333333333333333,0.06377014716187807
294172,986,1450,73,564,0.460526315789474,0.0503448275862069
294173,987,1682,90,466,0.252747252747253,0.0535077288941736
294174,988,1393,65,652,0.394366197183099,0.046661880832735106
294175,989,0,0,0,0.0,0.0
294176,990,956,74,267,0.337662337662338,0.07740585774058577
294177,991,39,3,30,0.5,0.07692307692307693
294178,992,1,0,0,0.0,0.0
294179,993,2935,231,1040,0.383333333333333,0.07870528109028961
294180,994,4,0,2,0.0,0.0
294181,995,3,0,1,0.0,0.0
294182,996,0,0,0,0.0,0.0
294183,997,81,14,25,0.357142857142857,0.1728395061728395
294184,998,23,2,15,1.0,0.08695652173913043
294185,999,1,0,1,0.0,0.0
294186,1000,111,20,25,0.0,0.18018018018018017
294187,1001,0,0,0,0.0,0.0
294188,1002,0,0,0,0.0,0.0
294189,1003,1123,45,397,0.156862745098039,0.04007123775601069
294190,1004,7,0,2,0.0,0.0
294191,1005,4,0,0,0.0,0.0
294192,1006,0,0,0,0.0,0.0
294193,1007,98,3,53,0.0,0.030612244897959183
294194,1008,977,35,372,0.55,0.03582395087001024
294195,1009,1,0,0,0.0,0.0
294196,1010,0,0,0,0.0,0.0
294197,1011,2,0,1,0.0,0.0
294198,1012,2141,117,674,0.177966101694915,0.05464736104624007
294199,1013,1641,52,597,0.471698113207547,0.031687995124923825
294200,1014,3250,256,2265,0.678571428571429,0.07876923076923077
294201,1015,19,2,3,0.0,0.10526315789473684
294202,1016,0,0,0,0.0,0.0
294203,1017,382,22,116,0.409090909090909,0.05759162303664921
294204,1018,5,0,5,0.0,0.0
294205,1019,144,10,71,0.454545454545455,0.06944444444444445
294206,1020,573,24,261,0.48,0.041884816753926704
294207,1021,0,0,0,0.0,0.0
294208,1022,0,0,0,0.0,0.0
294209,1023,87,3,23,0.25,0.034482758620689655
294210,1024,16,0,5,0.0,0.0
294211,1025,29,2,8,0.5,0.06896551724137931
294212,1026,0,0,0,0.0,0.0
294213,1027,51,0,11,0.0,0.0
294214,1028,2294,137,1583,0.675675675675676,0.05972101133391456
294215,1029,821,43,479,0.615384615384615,0.05237515225334957
294216,1030,846,53,641,0.754716981132076,0.06264775413711583
294217,1031,177,5,64,0.5,0.02824858757062147
294218,1032,106,4,30,0.0,0.03773584905660377
294219,1033,11,0,2,0.0,0.0
294220,1034,11,0,4,0.0,0.0
294221,1035,0,0,0,0.0,0.0
294222,1036,272,15,34,0.125,0.05514705882352941
294223,1037,20,0,9,0.0,0.0
294224,1038,0,0,0,0.0,0.0
294225,1039,660,35,204,0.41025641025641,0.05303030303030303
294226,1040,178,14,22,0.142857142857143,0.07865168539325842
294227,1041,0,0,0,0.0,0.0
294228,1042,825,66,170,0.188405797101449,0.08
294229,1043,2283,128,1086,0.37593984962406,0.05606657906263688
294230,1044,2229,102,663,0.186915887850467,0.04576043068640646
310102,1045,2767,112,293,0.0789473684210526,0.040477050957715935
310201,1046,2525,126,174,0.0373134328358209,0.049900990099009904
310302,1047,1565,88,139,0.0638297872340425,0.05623003194888179
310303,1048,1026,37,63,0.027027027027027,0.036062378167641324
310401,1049,2759,148,285,0.0714285714285714,0.05364262413918086
330002,1050,150,0,16,0.0,0.0
330003,1051,105,0,5,0.0,0.0
330004,1052,85,2,3,0.0,0.023529411764705882
33001,1053,60,0,3,0.0,0.0
33001,1054,62,0,5,0.0,0.0
350001,1055,776,4,49,0.5,0.005154639175257732
350002,1056,1035,19,211,0.157894736842105,0.018357487922705314
350003,1057,1164,20,120,0.0555555555555556,0.01718213058419244
350004,1058,615,15,78,0.133333333333333,0.024390243902439025
350005,1059,1837,53,83,0.12962962962963,0.02885138813282526
350006,1060,1349,36,56,0.0,0.026686434395848776
350007,1061,744,12,42,0.0,0.016129032258064516
350008,1062,2402,51,256,0.0740740740740741,0.021232306411323898
350009,1063,824,20,75,0.1,0.024271844660194174
350010,1064,1524,32,164,0.25,0.02099737532808399
350011,1065,932,16,73,0.0,0.017167381974248927
370007,1066,4093,189,137,0.0209424083769634,0.046176398729538236
370009,1067,2967,114,133,0.0165289256198347,0.03842264914054601
370010,1068,1968,48,24,0.02,0.024390243902439025
370011,1069,1092,14,12,0.0,0.01282051282051282
370012,1070,2690,52,49,0.0185185185185185,0.019330855018587362
370013,1071,12,1,0,0.0,0.08333333333333333
370014,1072,1164,30,27,0.0,0.02577319587628866
370015,1073,609,5,8,0.0,0.008210180623973728
370016,1074,1447,12,18,0.0,0.0082930200414651
370017,1075,1966,29,35,0.0333333333333333,0.014750762970498474
370018,1076,2399,37,63,0.0,0.015423092955398083
370019,1077,893,4,20,0.0,0.004479283314669653
37001,1078,1375,78,54,0.0,0.05672727272727273
37001,1079,1275,86,34,0.0,0.06745098039215686
370020,1080,341,11,11,0.0,0.03225806451612903
370021,1081,312,5,6,0.0,0.016025641025641024
370022,1082,238,7,6,0.0,0.029411764705882353
370024,1083,601,6,14,0.0,0.009983361064891847
370025,1084,1309,22,49,0.0,0.01680672268907563
370027,1085,760,3,18,0.0,0.003947368421052632
370028,1086,851,3,14,0.0,0.0035252643948296123
370029,1087,408,2,8,0.0,0.004901960784313725
37002,1088,1205,92,14,0.0,0.07634854771784233
37002,1089,504,34,26,0.0,0.06746031746031746
37002,1090,1242,55,51,0.0,0.04428341384863124
37002,1091,96,4,2,0.0,0.041666666666666664
370030,1092,2767,95,73,0.0,0.03433321286591977
37003,1093,1363,48,43,0.0208333333333333,0.03521643433602348
37003,1094,1568,36,66,0.0,0.02295918367346939
37004,1095,1138,48,43,0.0204081632653061,0.0421792618629174
37004,1096,1314,64,39,0.0151515151515152,0.0487062404870624
37004,1097,993,50,16,0.0,0.050352467270896276
37004,1098,70,3,3,0.0,0.04285714285714286
37005,1099,257,12,14,0.0,0.04669260700389105
37005,1100,2,0,0,0.0,0.0
37005,1101,5001,131,140,0.0208333333333333,0.026194761047790442
37006,1102,2415,79,76,0.024390243902439,0.032712215320910974
37006,1103,2245,49,53,0.0,0.02182628062360802
37008,1104,863,88,19,0.0,0.10196987253765932
37008,1105,3411,104,110,0.0092592592592592,0.03048959249486954
37008,1106,1511,27,42,0.0,0.01786896095301125
37009,1107,270,6,11,0.0,0.022222222222222223
37011,1108,1838,26,38,0.0,0.014145810663764961
37012,1109,65,0,0,0.0,0.0
37014,1110,1388,58,38,0.0,0.04178674351585014
37016,1111,69,0,1,0.0,0.0
37018,1112,101,1,2,0.0,0.009900990099009901
37020,1113,316,17,10,0.0,0.05379746835443038
37022,1114,135,0,1,0.0,0.0
390001,1115,4617,102,1441,0.285714285714286,0.022092267706302793
390002,1116,4157,125,557,0.130769230769231,0.03006976184748617
390003,1117,4793,109,1029,0.173913043478261,0.022741498017942834
390004,1118,3327,124,407,0.111111111111111,0.037270814547640516
390005,1119,2375,46,462,0.125,0.01936842105263158
390006,1120,1775,20,241,0.0909090909090909,0.011267605633802818
390007,1121,2815,100,1197,0.368932038834951,0.035523978685612786
390008,1122,985,10,199,0.3,0.01015228426395939
390009,1123,1250,57,232,0.0847457627118644,0.0456
390010,1124,1063,6,186,0.166666666666667,0.005644402634054563
390011,1125,4697,281,856,0.063758389261745,0.05982542048115819
390012,1126,3789,112,1133,0.274193548387097,0.02955925046186329
390013,1127,4616,221,1001,0.133620689655172,0.04787694974003466
390014,1128,5012,163,619,0.102272727272727,0.0325219473264166
390015,1129,2514,32,276,0.0625,0.012728719172633254
390016,1130,2127,40,619,0.116279069767442,0.018805829807240243
390017,1131,3071,84,1411,0.304878048780488,0.027352653858677956
390018,1132,4770,184,806,0.142131979695431,0.03857442348008386
390019,1133,2297,73,1103,0.592105263157895,0.031780583369612536
390020,1134,1578,35,315,0.114285714285714,0.022179974651457542
390021,1135,3373,215,501,0.0590909090909091,0.06374147643047733
390022,1136,4135,137,504,0.15,0.03313180169286578
390023,1137,4504,109,1039,0.184210526315789,0.02420071047957371
390024,1138,1715,25,436,0.36,0.014577259475218658
390025,1139,1778,27,556,0.172413793103448,0.015185601799775027
390026,1140,4430,189,1258,0.121951219512195,0.04266365688487585
390027,1141,2334,245,185,0.0507246376811594,0.1049700085689803
390028,1142,4187,192,858,0.108910891089109,0.04585622163840459
390029,1143,3833,289,516,0.0822368421052632,0.0753978606835377
390030,1144,2930,66,302,0.0869565217391304,0.022525597269624574
390031,1145,1221,25,222,0.2,0.020475020475020474
390032,1146,2784,70,378,0.166666666666667,0.02514367816091954
390033,1147,2107,78,190,0.0119047619047619,0.037019458946369245
390034,1148,3283,67,955,0.191780821917808,0.02040816326530612
390035,1149,1835,27,319,0.172413793103448,0.014713896457765668
390036,1150,2223,36,960,0.125,0.016194331983805668
390037,1151,4004,177,949,0.12565445026178,0.04420579420579421
390038,1152,804,22,44,0.0,0.02736318407960199
390039,1153,4081,77,1312,0.24390243902439,0.018867924528301886
390040,1154,2528,51,580,0.125,0.020174050632911392
390041,1155,2254,174,271,0.0662983425414365,0.0771960958296362
390042,1156,791,29,184,0.0666666666666667,0.03666245259165613
390043,1157,4735,132,909,0.120567375886525,0.027877507919746566
390044,1158,4627,364,427,0.0549738219895288,0.07866868381240545
390045,1159,3473,107,584,0.169642857142857,0.03080909876187734
390046,1160,4896,159,944,0.189655172413793,0.032475490196078434
390047,1161,3064,129,825,0.125,0.04210182767624021
390048,1162,3550,92,1026,0.19,0.025915492957746478
390049,1163,2124,35,175,0.175,0.01647834274952919
390050,1164,3283,269,414,0.0390070921985816,0.08193725251294548
390051,1165,3412,121,571,0.203007518796992,0.0354630715123095
390052,1166,3136,122,491,0.110236220472441,0.0389030612244898
390053,1167,3326,248,539,0.0384615384615385,0.07456404088995791
390054,1168,3065,313,553,0.0856269113149847,0.10212071778140294
390055,1169,3327,86,672,0.0869565217391304,0.025849113315299068
390056,1170,5119,189,1006,0.186868686868687,0.036921273686266846
390057,1171,1334,32,325,0.21875,0.0239880059970015
390058,1172,3466,256,337,0.0310077519379845,0.0738603577611079
390059,1173,2681,294,210,0.0479233226837061,0.10966057441253264
390060,1174,4999,322,914,0.0773809523809524,0.0644128825765153
390061,1175,1096,18,263,0.0,0.016423357664233577
390062,1176,4537,260,892,0.0948905109489051,0.05730659025787966
390063,1177,4281,374,859,0.0618556701030928,0.08736276570894651
390064,1178,798,17,447,0.0588235294117647,0.021303258145363407
390065,1179,4079,276,744,0.0934256055363322,0.0676636430497671
390066,1180,4555,427,618,0.0368663594470046,0.09374313940724478
390067,1181,2905,198,322,0.0196078431372549,0.06815834767641997
390068,1182,3054,255,584,0.0381679389312977,0.08349705304518663
390069,1183,2522,210,346,0.0604651162790698,0.08326724821570182
390070,1184,4585,329,676,0.0553935860058309,0.0717557251908397
390071,1185,1264,109,189,0.0252100840336134,0.08623417721518987
390072,1186,2537,195,334,0.0392156862745098,0.07686243594797004
390073,1187,1695,141,231,0.0342465753424658,0.0831858407079646
390074,1188,346,6,118,0.166666666666667,0.017341040462427744
390075,1189,3374,68,840,0.157894736842105,0.02015411973918198
390076,1190,1679,43,396,0.25,0.02561048243001787
390077,1191,4396,132,962,0.183823529411765,0.03002729754322111
390078,1192,1992,97,396,0.0283018867924528,0.048694779116465865
390079,1193,2081,162,363,0.0058823529411764,0.07784718885151369
390080,1194,2666,50,680,0.0961538461538462,0.018754688672168042
410001,1195,2266,39,175,0.157894736842105,0.017210944395410415
410002,1196,2492,57,324,0.0833333333333333,0.022873194221508828
410003,1197,1053,43,211,0.136363636363636,0.04083570750237417
410004,1198,1749,109,515,0.166666666666667,0.062321326472269865
410005,1199,1843,32,248,0.21875,0.017362995116657624
410006,1200,1125,17,100,0.117647058823529,0.015111111111111112
410007,1201,1180,30,101,0.161290322580645,0.025423728813559324
410008,1202,1735,62,263,0.161290322580645,0.035734870317002884
410009,1203,1404,50,137,0.0714285714285714,0.03561253561253561
410010,1204,4181,113,436,0.078740157480315,0.02702702702702703
410011,1205,2233,49,402,0.11864406779661,0.0219435736677116
410012,1206,4158,188,568,0.139175257731959,0.04521404521404521
410013,1207,1947,79,323,0.137931034482759,0.040575243965074476
410014,1208,3298,75,1354,0.275862068965517,0.02274105518496058
410015,1209,1996,102,169,0.0521739130434783,0.05110220440881764
410016,1210,1433,46,732,0.382978723404255,0.03210048848569435
410017,1211,3207,100,951,0.256637168141593,0.031181789834736514
410018,1212,558,41,213,0.325581395348837,0.07347670250896057
410019,1213,456,22,135,0.0869565217391304,0.04824561403508772
410020,1214,3243,66,677,0.169230769230769,0.020351526364477335
410021,1215,1426,37,217,0.0,0.025946704067321177
410022,1216,378,11,121,0.25,0.0291005291005291
410023,1217,92,0,8,0.0,0.0
410024,1218,2062,79,233,0.123595505617978,0.03831231813773036
410025,1219,1065,84,137,0.0,0.07887323943661972
410026,1220,3940,133,490,0.0928571428571429,0.03375634517766497
410027,1221,2832,51,244,0.0588235294117647,0.018008474576271187
410028,1222,931,24,79,0.166666666666667,0.02577873254564984
410029,1223,876,35,58,0.0,0.03995433789954338
410030,1224,2560,85,985,0.221052631578947,0.033203125
410031,1225,3304,104,430,0.116504854368932,0.031476997578692496
410032,1226,657,44,94,0.111111111111111,0.0669710806697108
410033,1227,1433,45,189,0.113636363636364,0.0314026517794836
410034,1228,2077,43,320,0.162790697674419,0.020702936928261917
410035,1229,4355,81,746,0.21978021978022,0.01859931113662457
410036,1230,4312,162,572,0.104651162790698,0.037569573283859
410037,1231,171,1,13,0.0,0.005847953216374269
410038,1232,616,29,99,0.0,0.04707792207792208
410039,1233,1683,59,166,0.135593220338983,0.035056446821152706
410040,1234,3891,156,236,0.0718562874251497,0.040092521202775636
410041,1235,1846,45,100,0.0377358490566038,0.02437703141928494
410042,1236,0,0,0,0.0,0.0
410043,1237,370,23,82,0.2,0.062162162162162166
410044,1238,141,6,31,0.285714285714286,0.0425531914893617
410045,1239,173,1,34,0.0,0.005780346820809248
410046,1240,421,15,124,0.235294117647059,0.035629453681710214
410047,1241,526,9,152,0.2,0.017110266159695818
410048,1242,247,6,38,0.0,0.024291497975708502
410049,1243,279,7,75,0.5,0.025089605734767026
410050,1244,2,0,0,0.0,0.0
410051,1245,0,0,0,0.0,0.0
410052,1246,20,0,4,0.0,0.0
410053,1247,180,7,16,0.142857142857143,0.03888888888888889
410054,1248,669,11,70,0.25,0.016442451420029897
410055,1249,3029,84,423,0.136363636363636,0.027731924727632883
410056,1250,122,1,11,0.0,0.00819672131147541
410057,1251,276,3,50,0.333333333333333,0.010869565217391304
410058,1252,875,17,78,0.235294117647059,0.019428571428571427
410059,1253,28,0,2,0.0,0.0
410060,1254,102,1,4,0.0,0.00980392156862745
410061,1255,53,2,0,0.0,0.03773584905660377
410062,1256,1173,27,186,0.25,0.023017902813299233
410063,1257,2559,87,238,0.137931034482759,0.03399765533411489
410064,1258,3698,95,101,0.0808080808080808,0.025689561925365062
410065,1259,242,3,15,0.0,0.012396694214876033
410066,1260,1169,56,226,0.166666666666667,0.04790419161676647
410067,1261,279,6,52,0.166666666666667,0.021505376344086023
410068,1262,0,0,0,0.0,0.0
410069,1263,4184,136,344,0.0851063829787234,0.032504780114722756
410070,1264,1944,52,255,0.0384615384615385,0.026748971193415638
410071,1265,114,3,3,1.0,0.02631578947368421
410072,1266,137,5,22,0.0,0.0364963503649635
410073,1267,3130,57,189,0.0615384615384615,0.018210862619808307
410074,1268,1259,22,273,0.142857142857143,0.017474185861795076
410075,1269,2739,49,321,0.148148148148148,0.017889740781307048
410076,1270,2979,132,262,0.0972222222222222,0.044310171198388724
410077,1271,600,4,242,0.4,0.006666666666666667
410078,1272,247,3,57,0.5,0.012145748987854251
410079,1273,86,2,40,0.5,0.023255813953488372
410080,1274,4003,96,363,0.1,0.02398201348988259
410081,1275,60,1,11,0.0,0.016666666666666666
410082,1276,369,12,12,0.0,0.032520325203252036
410083,1277,20,0,0,0.0,0.0
410084,1278,2,0,0,0.0,0.0
410085,1279,3,0,0,0.0,0.0
410087,1280,0,0,0,0.0,0.0
410088,1281,2945,103,379,0.151785714285714,0.03497453310696095
410089,1282,11,2,4,0.0,0.18181818181818182
410089,1283,0,0,0,0.0,0.0
410090,1284,35,3,1,0.0,0.08571428571428572
410091,1285,5,0,2,0.0,0.0
410091,1286,4,0,0,0.0,0.0
410092,1287,0,0,0,0.0,0.0
410093,1288,0,0,0,0.0,0.0
410094,1289,0,0,0,0.0,0.0
410095,1290,0,0,0,0.0,0.0
410096,1291,2,0,0,0.0,0.0
410097,1292,0,0,0,0.0,0.0
410098,1293,3,0,2,0.0,0.0
410099,1294,1,0,0,0.0,0.0
410100,1295,1867,37,133,0.0512820512820513,0.01981788966256026
410101,1296,36,0,12,0.0,0.0
410102,1297,244,12,24,0.0833333333333333,0.04918032786885246
410103,1298,814,13,74,0.133333333333333,0.01597051597051597
410105,1299,79,2,7,0.0,0.02531645569620253
410106,1300,310,15,51,0.0666666666666667,0.04838709677419355
410107,1301,385,10,30,0.1,0.025974025974025976
410108,1302,0,0,0,0.0,0.0
410109,1303,0,0,0,0.0,0.0
430001,1304,1881,135,474,0.195652173913043,0.07177033492822966
430002,1305,1288,129,362,0.223880597014925,0.10015527950310558
430003,1306,379,95,112,0.323308270676692,0.25065963060686014
430004,1307,1709,101,610,0.333333333333333,0.0590988882387361
430005,1308,134,13,18,0.214285714285714,0.09701492537313433
430006,1309,754,68,88,0.072463768115942,0.09018567639257294
430007,1310,185,22,19,0.142857142857143,0.11891891891891893
430008,1311,829,66,473,0.701298701298701,0.07961399276236429
450001,1312,166,4,32,0.2,0.024096385542168676
450002,1313,255,7,48,0.285714285714286,0.027450980392156862
450003,1314,246,4,42,0.25,0.016260162601626018
450004,1315,291,5,28,0.0,0.01718213058419244
450006,1316,59,2,12,0.0,0.03389830508474576
470001,1317,1333,237,1205,0.916666666666667,0.17779444861215304
470002,1318,1177,226,1045,0.954861111111111,0.19201359388275277
470003,1319,946,259,839,0.917888563049853,0.273784355179704
470004,1320,1196,214,1065,0.931330472103004,0.17892976588628762
47003,1321,271,61,234,0.974683544303797,0.22509225092250923
490101,1322,2419,24,320,0.08,0.009921455146754857
490105,1323,1738,30,207,0.15625,0.01726121979286536
490109,1324,333,3,13,0.0,0.009009009009009009
490113,1325,1996,34,300,0.108108108108108,0.017034068136272545
490202,1326,1415,12,248,0.153846153846154,0.008480565371024734
490204,1327,1950,20,489,0.210526315789474,0.010256410256410256
490212,1328,829,12,36,0.0,0.014475271411338963
490214,1329,859,8,43,0.0,0.009313154831199068
490215,1330,288,5,9,0.0,0.017361111111111112
490303,1331,1058,9,182,0.444444444444444,0.008506616257088847
490306,1332,1983,15,191,0.0666666666666667,0.007564296520423601
490307,1333,731,12,63,0.2,0.016415868673050615
490308,1334,581,6,13,0.0,0.010327022375215147
490316,1335,247,1,13,0.0,0.004048582995951417
490318,1336,1882,18,179,0.0,0.009564293304994687
490410,1337,2657,20,329,0.1,0.007527286413248024
490411,1338,1406,13,417,0.214285714285714,0.009246088193456615
490417,1339,2226,24,173,0.142857142857143,0.01078167115902965
510113,1340,738,8,61,0.0,0.01084010840108401
510114,1341,2180,52,322,0.354166666666667,0.023853211009174313
510203,1342,451,10,54,0.3,0.022172949002217297
510204,1343,636,17,56,0.133333333333333,0.026729559748427674
510207,1344,530,28,35,0.0,0.052830188679245285
510211,1345,1290,34,97,0.1875,0.02635658914728682
510215,1346,550,10,105,0.0833333333333333,0.01818181818181818
510301,1347,1518,41,206,0.0731707317073171,0.027009222661396576
510305,1348,608,15,43,0.0,0.024671052631578948
510308,1349,462,21,19,0.0,0.045454545454545456
510309,1350,897,33,90,0.212121212121212,0.03678929765886288
510406,1351,1296,54,236,0.12962962962963,0.041666666666666664
510410,1352,2175,58,143,0.0384615384615385,0.02666666666666667
530001,1353,1622,46,99,0.0,0.02836004932182491
530002,1354,3414,119,447,0.0852713178294574,0.03485647334504979
530003,1355,1527,36,446,0.0238095238095238,0.023575638506876228
530004,1356,2888,133,199,0.0985915492957746,0.046052631578947366
530005,1357,1139,59,34,0.0952380952380952,0.05179982440737489
530006,1358,714,30,32,0.0625,0.04201680672268908
530007,1359,705,19,26,0.0,0.02695035460992908
530008,1360,1431,37,104,0.135135135135135,0.02585604472396925
530009,1361,3022,83,246,0.0111111111111111,0.02746525479814692
530010,1362,1954,68,167,0.121621621621622,0.03480040941658137
530011,1363,662,17,45,0.176470588235294,0.0256797583081571
530012,1364,2297,64,288,0.159420289855072,0.027862429255550717
530013,1365,1493,35,229,0.131578947368421,0.02344273275284662
530014,1366,653,19,45,0.1,0.02909647779479326
530015,1367,1046,24,64,0.0416666666666667,0.022944550669216062
530016,1368,673,27,49,0.037037037037037,0.04011887072808321
530017,1369,2422,55,176,0.0357142857142857,0.022708505367464906
530018,1370,1388,55,223,0.116666666666667,0.03962536023054755
530019,1371,4473,164,388,0.0578947368421053,0.03666443103062821
530020,1372,4232,147,623,0.072289156626506,0.03473534971644612
550100,1373,580,75,223,0.418918918918919,0.12931034482758622
550101,1374,747,80,300,0.395061728395062,0.107095046854083
550102,1375,729,36,176,0.171428571428571,0.04938271604938271
