CNTYVTD,VTDKEY,Voter_Registration,Turnout,Spanish_Surname_Voter_Registration,Spanish_Surname_Turnout
1132401,2379,3363,337,409,0.102941176470588
1132402,2380,3239,230,430,0.123931623931624
1132403,2381,3,0,0,0.0
1132404,2382,2121,127,689,0.232558139534884
1132405,2383,3334,274,418,0.0851063829787234
1132406,2384,3330,271,361,0.0701754385964912
1132407,2385,4178,269,1230,0.246428571428571
1132408,2386,1854,112,595,0.220338983050847
1132409,2387,2280,113,1206,0.356521739130435
1132410,2388,1711,111,274,0.0806451612903226
1132411,2389,787,24,468,0.4
1132412,2390,1,0,0,0.0
1132417,2391,212,15,46,0.125
1132500,2392,1713,177,178,0.0282485875706215
1132501,2393,1387,132,59,0.0482758620689655
1132502,2394,1862,148,50,0.0382165605095541
1132503,2395,2624,226,74,0.0085106382978723
1132504,2396,1414,117,179,0.122950819672131
1132505,2397,2224,181,260,0.120418848167539
1132506,2398,2259,213,212,0.0681818181818182
1132507,2399,2192,209,141,0.0950226244343891
1132508,2400,3627,253,561,0.150579150579151
1132509,2401,2925,287,215,0.0515463917525773
1132510,2402,1849,179,175,0.0427807486631016
1132511,2403,2075,193,172,0.0640394088669951
1132512,2404,1487,129,126,0.0597014925373134
1132513,2405,2777,239,279,0.110204081632653
1132514,2406,2803,262,226,0.0618181818181818
1132515,2407,798,78,88,0.0625
1132517,2408,2664,198,143,0.08
1132518,2409,1928,219,120,0.0837004405286344
1132519,2410,2405,235,488,0.168724279835391
1132520,2411,3584,318,298,0.0674846625766871
1132521,2412,2225,243,242,0.101214574898785
1132523,2413,1090,94,93,0.09
1132601,2414,2000,144,170,0.0785714285714286
1132602,2415,3162,219,236,0.0892857142857143
1132603,2416,3217,182,238,0.122994652406417
1132604,2417,3035,242,229,0.0595238095238095
1132605,2418,2753,90,77,0.0449438202247191
1132606,2419,2333,134,208,0.109489051094891
1132607,2420,5,0,0,0.0
1132608,2421,3143,229,191,0.0932203389830508
1132609,2422,14,1,2,0.0
1132610,2423,0,0,0,0.0
1132611,2424,1584,98,140,0.0689655172413793
1132612,2425,395,18,45,0.1875
1132613,2426,4001,240,267,0.0619834710743802
1132614,2427,171,8,11,0.125
1132800,2428,2,0,0,0.0
1132801,2429,3403,226,295,0.0775862068965517
1132802,2430,4597,252,342,0.0948616600790514
1132803,2431,1312,102,74,0.087378640776699
1132804,2432,2510,184,191,0.178378378378378
1132805,2433,4070,271,252,0.0772058823529412
1132806,2434,2682,172,230,0.0806451612903226
1132807,2435,2523,152,132,0.0740740740740741
1132808,2436,3247,181,198,0.0955056179775281
1132809,2437,3061,223,285,0.0436681222707424
1132810,2438,25,0,2,0.0
1132900,2439,3302,283,285,0.0680272108843537
1132901,2440,1893,99,331,0.202020202020202
1132902,2441,2016,134,201,0.0671641791044776
1132903,2442,2929,184,310,0.0983606557377049
1132904,2443,10,0,2,0.0
1132905,2444,514,48,15,0.0416666666666667
1132910,2445,66,0,18,0.0
1132911,2446,299,11,19,0.0
1132913,2447,9,0,0,0.0
113291,2448,0,0,0,0.0
1133000,2449,4127,195,249,0.10752688172043
1133001,2450,551,42,77,0.0444444444444444
1133002,2451,1022,79,484,0.22093023255814
1133003,2452,1792,379,370,0.0739795918367347
1133004,2453,1964,436,570,0.162528216704289
1133005,2454,946,26,73,0.107142857142857
1133006,2455,4401,209,282,0.0541871921182266
1133007,2456,1615,78,93,0.0512820512820513
1133008,2457,3560,63,311,0.0923076923076923
1133009,2458,1,0,0,0.0
1133010,2459,514,88,100,0.0795454545454545
1133011,2460,1074,72,87,0.0263157894736842
1133012,2461,184,14,69,0.0
1133013,2462,912,53,235,0.113207547169811
1133014,2463,2823,130,974,0.221374045801527
1133015,2464,291,11,140,0.25
1133016,2465,1813,187,218,0.111702127659574
1133017,2466,829,77,77,0.025974025974026
1133018,2467,1800,263,81,0.007380073800738
1133019,2468,852,85,32,0.0481927710843374
1133020,2469,224,22,17,0.0
1133021,2470,1080,85,87,0.0434782608695652
1133022,2471,1962,138,122,0.0275862068965517
1133023,2472,1300,164,66,0.0233918128654971
1133024,2473,1589,165,100,0.0058823529411764
1133025,2474,168,13,42,0.0
1133026,2475,869,79,54,0.0
1133027,2476,1323,162,72,0.0122699386503067
1133028,2477,978,125,53,0.0230769230769231
1133029,2478,895,78,89,0.0602409638554217
1133030,2479,12,1,3,0.5
1133031,2480,815,40,305,0.179487179487179
1133032,2481,1268,87,613,0.290697674418605
1133033,2482,480,38,100,0.135135135135135
1133034,2483,1440,203,245,0.0434782608695652
1133035,2484,1572,166,245,0.0681818181818182
1133036,2485,32,1,29,0.0
1133037,2486,431,54,87,0.0714285714285714
1133038,2487,817,188,77,0.0208333333333333
1133039,2488,2094,364,213,0.0243243243243243
1133040,2489,1459,117,232,0.0517241379310345
1133041,2490,211,15,61,0.133333333333333
1133042,2491,1503,155,167,0.0246913580246914
1133043,2492,1991,218,227,0.0087336244541484
1133044,2493,2679,283,368,0.027972027972028
1133045,2494,643,84,72,0.0235294117647059
1133046,2495,2326,415,450,0.0629370629370629
1133047,2496,1871,204,203,0.0432692307692308
1133048,2497,2356,332,175,0.0358208955223881
1133049,2498,1904,314,184,0.0347003154574132
1133050,2499,1906,180,425,0.0680628272251309
1133051,2500,847,104,83,0.0175438596491228
1133052,2501,2641,296,154,0.0166666666666667
1133053,2502,2693,222,333,0.0611353711790393
1133054,2503,2524,708,168,0.0110497237569061
1133055,2504,2187,669,136,0.0216763005780347
1133056,2505,2202,646,146,0.0209580838323353
1133057,2506,2585,463,642,0.0697674418604651
1133058,2507,2093,454,186,0.0210526315789474
1133059,2508,1192,249,47,0.0038461538461538
1133060,2509,1412,299,46,0.0101351351351351
1133061,2510,1625,180,148,0.027027027027027
1133062,2511,3070,272,199,0.03690036900369
1133063,2512,3772,527,341,0.0203327171903882
1133064,2513,2447,574,133,0.0153846153846154
1133065,2514,2299,369,232,0.0211081794195251
1133066,2515,2040,313,227,0.0248447204968944
1133067,2516,2784,189,74,0.0105820105820106
1133068,2517,3847,595,309,0.0114942528735632
1133069,2518,1803,274,96,0.0181159420289855
1133070,2519,3071,449,158,0.0107991360691145
1133071,2520,2487,495,81,0.0092592592592592
1133072,2521,72,8,18,0.0
1133073,2522,186,34,16,0.0285714285714286
1133074,2523,790,29,520,0.310344827586207
1133075,2524,192,34,34,0.0
1133076,2525,0,0,0,0.0
1133077,2526,3126,492,769,0.100401606425703
1133078,2527,2953,391,601,0.0735294117647059
1133079,2528,660,42,247,0.295454545454545
1133080,2529,1320,113,424,0.139130434782609
1133081,2530,1627,157,114,0.05625
1133082,2531,3055,292,641,0.0816326530612245
1133083,2532,1317,84,559,0.136363636363636
1133084,2533,1217,137,232,0.123188405797101
1133085,2534,394,8,149,0.125
1133086,2535,3938,216,281,0.0863636363636364
1133087,2536,0,0,0,0.0
1133088,2537,85,12,14,0.0
1133089,2538,97,2,6,0.5
1133090,2539,1523,127,157,0.104838709677419
1133091,2540,0,0,0,0.0
1133092,2541,1643,226,161,0.0252100840336134
1133093,2542,15,0,9,0.0
1133094,2543,1,0,1,0.0
1133095,2544,2351,210,191,0.0841584158415842
1133096,2545,2803,278,292,0.11231884057971
1133097,2546,155,32,18,0.0882352941176471
1133098,2547,253,36,17,0.0
1133099,2548,316,51,37,0.0588235294117647
113304,2549,4,0,0,0.0
113306,2550,0,0,0,0.0
113304,2551,0,0,0,0.0
113304,2552,14,0,2,0.0
113306,2553,0,0,0,0.0
1133100,2554,2332,404,314,0.0466830466830467
1133101,2555,860,160,72,0.0119047619047619
1133102,2556,3107,360,532,0.0413223140495868
1133103,2557,3102,535,359,0.0308529945553539
1133104,2558,2698,417,480,0.0769230769230769
1133105,2559,2491,401,429,0.053921568627451
1133106,2560,3698,512,584,0.0658914728682171
1133107,2561,2582,471,304,0.0336842105263158
1133108,2562,2485,257,334,0.0766283524904215
1133109,2563,3757,487,455,0.0595238095238095
1133110,2564,3073,595,345,0.0404721753794266
1133111,2565,10,0,0,0.0
1133112,2566,42,9,6,0.0
1133113,2567,5,1,0,0.0
1133114,2568,6,0,0,0.0
1133115,2569,2320,381,370,0.0442708333333333
1133116,2570,9,1,0,0.0
1133117,2571,35,2,0,0.0
1133119,2572,0,0,0,0.0
113314,2573,0,0,0,0.0
113315,2574,0,0,0,0.0
1133200,2575,2198,403,326,0.0393120393120393
1133201,2576,1766,204,418,0.110091743119266
1133202,2577,2191,382,424,0.0454545454545455
1133203,2578,2003,286,366,0.0807017543859649
1133204,2579,2652,238,728,0.105263157894737
1133205,2580,1817,296,360,0.0405405405405405
1133206,2581,2360,311,563,0.117834394904459
1133207,2582,2804,247,787,0.16600790513834
1133208,2583,1968,189,606,0.157894736842105
1133209,2584,189,20,60,0.1
1133210,2585,2142,219,542,0.204545454545455
1133211,2586,1383,67,702,0.449275362318841
113320,2587,0,0,0,0.0
113321,2588,0,0,0,0.0
113321,2589,0,0,0,0.0
113320,2590,2,0,0,0.0
113321,2591,0,0,0,0.0
1133304,2592,2980,220,577,0.112107623318386
1133305,2593,4146,304,831,0.0876623376623377
1133306,2594,1888,97,509,0.158415841584158
1133307,2595,2092,88,563,0.214285714285714
1133308,2596,2307,135,721,0.180451127819549
1133309,2597,2077,163,324,0.109756097560976
1133310,2598,2936,159,687,0.164556962025316
1133311,2599,2441,121,639,0.126050420168067
1133312,2600,3219,311,624,0.0793650793650794
1133313,2601,3422,394,670,0.0977443609022556
1133314,2602,3481,362,766,0.0975609756097561
1133315,2603,1732,79,407,0.134146341463415
1133316,2604,2855,240,580,0.0823045267489712
1133317,2605,2220,291,403,0.0610169491525424
1133318,2606,1582,190,321,0.0942408376963351
1133319,2607,122,18,27,0.0
1133321,2608,0,0,0,0.0
1133325,2609,1875,224,312,0.0410958904109589
1133327,2610,6,2,4,0.0
1133328,2611,40,3,10,0.0
1133500,2612,3734,216,270,0.0675675675675676
1133501,2613,6,0,0,0.0
1133503,2614,1280,83,116,0.0833333333333333
1133504,2615,808,37,67,0.216216216216216
1133600,2616,2422,490,267,0.0375494071146245
1133601,2617,2014,592,158,0.0397350993377483
1133602,2618,650,206,44,0.014218009478673
1133603,2619,269,86,15,0.0
1133604,2620,2814,580,237,0.0269814502529511
1133605,2621,2309,377,209,0.0233766233766234
1133606,2622,2522,555,134,0.0106007067137809
1133607,2623,3898,1056,218,0.0084666039510818
1133608,2624,3324,852,203,0.0069364161849711
1133609,2625,3372,688,302,0.0172413793103448
1133610,2626,559,60,65,0.0655737704918033
1133611,2627,1133,179,139,0.0218579234972678
1133612,2628,3151,750,230,0.0195567144719687
1133613,2629,716,92,118,0.0666666666666667
1133614,2630,949,158,75,0.0251572327044025
1133615,2631,2622,528,167,0.0149532710280374
1133616,2632,717,133,79,0.0150375939849624
1133617,2633,2606,511,169,0.0115163147792706
1133618,2634,616,146,56,0.0066225165562913
1133619,2635,323,11,97,0.0833333333333333
1133620,2636,1366,325,144,0.0122324159021407
1133621,2637,707,144,57,0.0069444444444444
1133701,2638,5,0,0,0.0
1133702,2639,1,0,0,0.0
1133800,2640,4656,873,337,0.0160183066361556
1133801,2641,540,30,297,0.258064516129032
1133802,2642,4068,702,387,0.0211864406779661
1133803,2643,3676,610,274,0.0164744645799012
1133805,2644,5020,895,265,0.0121412803532009
1133806,2645,1046,194,63,0.0052356020942408
1133807,2646,2543,463,218,0.021505376344086
1133808,2647,4274,541,756,0.0621572212065814
1133809,2648,381,55,77,0.0363636363636364
1133900,2649,3347,453,451,0.0176600441501104
1133920,2650,2550,122,533,0.100840336134454
1133921,2651,5244,295,1440,0.108196721311475
1133922,2652,92,8,27,0.25
1133940,2653,2592,201,724,0.0940594059405941
1133950,2654,2454,242,501,0.0548523206751055
1133951,2655,3122,495,337,0.034412955465587
1133952,2656,145,22,11,0.0
1133960,2657,3519,236,379,0.045643153526971
1133961,2658,2664,203,333,0.0891089108910891
1133962,2659,4897,350,634,0.104683195592287
1133963,2660,2447,151,273,0.0526315789473684
1133964,2661,2217,155,337,0.0880503144654088
1133965,2662,3358,213,482,0.0642201834862385
1133966,2663,3740,270,527,0.0977443609022556
1133967,2664,1494,108,237,0.160714285714286
1133968,2665,3786,293,509,0.0816326530612245
1133969,2666,2906,189,248,0.086734693877551
1133970,2667,3448,234,417,0.0850202429149798
1133971,2668,3106,177,428,0.136612021857924
1133980,2669,3705,167,442,0.100591715976331
1133981,2670,1652,75,145,0.0641025641025641
1133982,2671,3388,150,386,0.0853658536585366
1133983,2672,2279,130,206,0.09375
1133984,2673,1440,81,216,0.225
1134000,2674,529,18,114,0.1875
1134001,2675,1256,108,705,0.464912280701754
1134002,2676,1026,154,203,0.168831168831169
1134003,2677,437,5,245,0.6
1134004,2678,1766,164,704,0.244047619047619
1134005,2679,967,84,347,0.27906976744186
1134006,2680,1305,151,294,0.219354838709677
1134007,2681,194,26,35,0.115384615384615
1134008,2682,772,21,451,0.3
1134009,2683,1581,72,1125,0.679012345679012
1134010,2684,1329,186,324,0.24468085106383
1134011,2685,861,62,492,0.409836065573771
1134012,2686,92,9,30,0.444444444444444
1134013,2687,318,36,35,0.153846153846154
1134014,2688,2009,213,99,0.055045871559633
1134015,2689,1701,263,249,0.08
1134016,2690,1695,272,216,0.0535714285714286
1134017,2691,463,75,48,0.0512820512820513
1134018,2692,1148,137,82,0.0472972972972973
1134019,2693,2693,266,396,0.0858085808580858
1134020,2694,1143,76,405,0.341772151898734
1134021,2695,2620,381,488,0.149870801033592
1134022,2696,1420,117,236,0.209677419354839
1134023,2697,6,0,0,0.0
1134024,2698,2330,181,410,0.166666666666667
1134025,2699,385,41,139,0.0975609756097561
1134026,2700,164,4,87,0.2
1134027,2701,382,20,320,0.9
1134028,2702,1106,91,322,0.0842105263157895
1134029,2703,23,2,12,0.0
1134030,2704,23,3,21,1.0
1134031,2705,2394,254,565,0.0700389105058366
1134033,2706,2090,145,205,0.0915492957746479
1134035,2707,1234,212,174,0.117370892018779
1134036,2708,883,76,424,0.25974025974026
1134037,2709,188,22,102,0.227272727272727
1134038,2710,2090,301,596,0.162866449511401
1134039,2711,677,64,210,0.0769230769230769
1134040,2712,810,99,165,0.0606060606060606
1134041,2713,663,67,233,0.0597014925373134
1134043,2714,1307,128,625,0.2
1134044,2715,1194,70,637,0.141025641025641
1134046,2716,1325,99,588,0.138613861386139
1134047,2717,926,88,221,0.122222222222222
1134048,2718,72,0,13,0.0
1134049,2719,0,0,0,0.0
1134050,2720,4204,638,861,0.0913385826771654
1134051,2721,0,0,0,0.0
1134052,2722,4133,462,1098,0.104477611940299
1134053,2723,480,42,152,0.19047619047619
1134054,2724,547,21,404,0.684210526315789
1134055,2725,2706,206,1314,0.2
1134056,2726,2874,252,1269,0.252873563218391
1134057,2727,1675,157,1059,0.279503105590062
1134058,2728,1022,95,711,0.520833333333333
1134059,2729,414,16,154,0.125
1134060,2730,2695,165,1500,0.496932515337423
1134061,2731,2516,146,1991,0.746575342465753
1134062,2732,2005,94,1592,0.828282828282828
1134063,2733,2993,291,1804,0.417763157894737
1134065,2734,802,34,594,0.84375
1134066,2735,1288,44,976,0.8125
1134067,2736,2143,155,1490,0.534883720930233
1134068,2737,2045,162,1363,0.469512195121951
1134069,2738,3103,261,2109,0.464150943396226
1134070,2739,1697,109,1243,0.58974358974359
1134071,2740,371,18,235,0.555555555555556
1134072,2741,328,17,208,0.45
1134073,2742,1573,226,698,0.280172413793103
1134074,2743,2694,443,916,0.182012847965739
1134075,2744,1280,90,631,0.337078651685393
1134076,2745,2992,236,1623,0.445378151260504
1134077,2746,1020,176,353,0.281081081081081
1134078,2747,1886,228,671,0.225108225108225
1134079,2748,3862,853,554,0.112385321100917
1134080,2749,692,124,70,0.0534351145038168
1134081,2750,3733,183,2817,0.685279187817259
1134082,2751,1751,164,312,0.193939393939394
1134083,2752,1351,109,458,0.180952380952381
1134084,2753,668,42,401,0.441860465116279
1134085,2754,1027,81,853,0.818181818181818
1134086,2755,3038,209,1711,0.623853211009174
1134087,2756,1112,36,622,0.529411764705882
1134088,2757,482,16,270,0.4375
1134090,2758,98,2,74,1.0
1134091,2759,0,0,0,0.0
1134092,2760,173,19,47,0.315789473684211
1134093,2761,92,11,5,0.0
1134094,2762,497,42,205,0.476190476190476
1134095,2763,52,7,16,0.0
1134096,2764,10,0,0,0.0
1134097,2765,1021,100,448,0.281553398058252
1134098,2766,43,3,1,0.0
1134099,2767,1286,112,92,0.0775862068965517
113402,2768,0,0,0,0.0
113403,2769,0,0,0,0.0
1134100,2770,24,3,1,0.0
1134101,2771,151,2,119,1.0
1134107,2772,137,12,77,0.333333333333333
1134108,2773,64,6,18,0.0
1134109,2774,58,6,10,0.0
1134110,2775,1003,122,253,0.03125
1134111,2776,347,11,254,0.181818181818182
1134112,2777,117,0,13,0.0
1134113,2778,2188,104,1672,0.759259259259259
1134114,2779,1783,101,1446,0.792079207920792
1134115,2780,321,63,52,0.129032258064516
1134116,2781,0,0,0,0.0
1134117,2782,162,2,15,0.0
1134118,2783,0,0,0,0.0
1134119,2784,2,0,0,0.0
1134120,2785,780,20,522,0.75
1134122,2786,0,0,0,0.0
1134125,2787,0,0,0,0.0
1134126,2788,1581,157,47,0.0063291139240506
1134127,2789,508,44,19,0.0425531914893617
1134128,2790,1353,115,75,0.128205128205128
1134129,2791,1750,119,37,0.0161290322580645
1134130,2792,1715,191,125,0.0974358974358974
1134131,2793,1728,161,240,0.140127388535032
1134135,2794,1749,129,534,0.319672131147541
1134141,2795,134,31,12,0.0909090909090909
1134143,2796,139,9,29,0.444444444444444
1134145,2797,0,0,0,0.0
1134147,2798,56,1,36,1.0
1134149,2799,58,3,32,0.0
1134152,2800,1,0,0,0.0
1134153,2801,223,20,24,0.0952380952380952
1134157,2802,334,13,246,0.857142857142857
1134161,2803,966,79,468,0.256410256410256
1134166,2804,6,0,0,0.0
113411,2805,0,0,0,0.0
1134300,2806,1551,85,1214,0.883720930232558
1134500,2807,2380,256,637,0.154440154440154
1134501,2808,2375,213,543,0.168949771689498
1134502,2809,3636,386,774,0.13659793814433
1134503,2810,4789,412,1376,0.171084337349398
1134504,2811,1439,99,536,0.235294117647059
1134505,2812,2174,144,788,0.235294117647059
1134506,2813,1537,73,693,0.368421052631579
1134507,2814,1195,96,277,0.0476190476190476
1134508,2815,689,21,335,0.260869565217391
1134509,2816,1645,73,693,0.368421052631579
1134510,2817,2248,116,1331,0.495726495726496
1134511,2818,2005,60,911,0.215384615384615
1134512,2819,1368,34,530,0.285714285714286
1134513,2820,2890,108,1024,0.20353982300885
1134514,2821,1430,74,513,0.216216216216216
1134515,2822,2301,69,1479,0.647058823529412
1134516,2823,49,0,31,0.0
1134517,2824,3119,204,598,0.139423076923077
1134518,2825,2098,109,735,0.315789473684211
1134519,2826,3244,440,615,0.126696832579186
1134520,2827,1055,74,592,0.493333333333333
1134521,2828,4314,387,1344,0.16243654822335
1134522,2829,3933,380,858,0.110824742268041
1134523,2830,603,116,69,0.0517241379310345
1134525,2831,1498,87,611,0.311111111111111
1134527,2832,1831,40,1104,0.452380952380952
1134528,2833,0,0,0,0.0
1134529,2834,771,83,159,0.0864197530864197
1134530,2835,372,15,118,0.0666666666666667
1134531,2836,597,21,249,0.409090909090909
1134532,2837,342,16,179,0.411764705882353
1134533,2838,1087,50,487,0.392156862745098
1134534,2839,102,2,68,0.5
1134535,2840,926,61,522,0.523809523809524
1134536,2841,46,0,20,0.0
1134537,2842,4,2,0,0.0
1134538,2843,942,46,355,0.156862745098039
1134539,2844,0,0,0,0.0
1134541,2845,0,0,0,0.0
1134542,2846,0,0,0,0.0
1134554,2847,60,5,24,0.2
1134555,2848,43,3,14,0.666666666666667
1134557,2849,0,0,0,0.0
1134558,2850,0,0,0,0.0
1134559,2851,0,0,0,0.0
1134600,2852,2452,128,548,0.238461538461538
1134601,2853,3897,206,1167,0.288461538461538
1134602,2854,2074,102,785,0.317307692307692
1134603,2855,78,3,39,0.333333333333333
1134604,2856,3060,152,1183,0.438709677419355
1134605,2857,2544,129,799,0.264705882352941
1134606,2858,2915,121,1186,0.286885245901639
1134607,2859,1895,85,864,0.355555555555556
1134608,2860,3665,234,602,0.100418410041841
1134609,2861,2007,114,610,0.23728813559322
1134610,2862,2337,156,720,0.179487179487179
1134611,2863,1777,78,623,0.172413793103448
1134612,2864,324,13,101,0.142857142857143
1134613,2865,823,34,420,0.5625
1134614,2866,522,24,76,0.148148148148148
1134615,2867,219,11,110,0.5
1134616,2868,1322,58,604,0.389830508474576
1134617,2869,185,12,46,0.333333333333333
1134618,2870,462,20,221,0.2
1134619,2871,1302,79,332,0.189873417721519
1134620,2872,1697,93,504,0.228260869565217
1134621,2873,3692,163,647,0.198830409356725
1134622,2874,1985,128,537,0.192307692307692
1134623,2875,2519,123,1037,0.369230769230769
1134624,2876,1655,79,541,0.289156626506024
1134625,2877,2094,126,390,0.186046511627907
1134626,2878,2765,167,583,0.190751445086705
1134627,2879,4330,256,436,0.142857142857143
1134628,2880,2116,123,271,0.0952380952380952
1134629,2881,1273,64,303,0.265625
1134630,2882,1555,92,255,0.2
1134631,2883,1206,83,277,0.204819277108434
1134632,2884,2058,96,224,0.0505050505050505
1134633,2885,1114,49,135,0.0204081632653061
1134634,2886,3864,196,343,0.0969387755102041
1134639,2887,678,0,230,0.346153846153846
1134640,2888,2757,25,399,0.113095238095238
1134641,2889,549,161,206,0.243243243243243
1134642,2890,174,37,62,0.285714285714286
1134644,2891,17,7,0,0.0
1134646,2892,595,0,217,0.189189189189189
1134648,2893,2323,0,285,0.0727272727272727
1134649,2894,125,161,72,0.0
1134651,2895,77,2,52,1.0
1134652,2896,863,34,473,0.441176470588235
1134653,2897,120,0,44,0.0
1134654,2898,1226,55,574,0.454545454545455
1134655,2899,47,0,7,0.0
1134656,2900,151,6,46,0.666666666666667
1134657,2901,102,5,27,0.2
1134658,2902,96,6,39,0.333333333333333
1134659,2903,237,15,112,0.333333333333333
1134660,2904,42,1,19,1.0
1134661,2905,972,41,549,0.395348837209302
1134662,2906,323,14,149,0.357142857142857
1134663,2907,0,0,0,0.0
1134664,2908,958,53,115,0.0175438596491228
1134665,2909,0,0,0,0.0
1134667,2910,0,0,0,0.0
1134673,2911,0,0,0,0.0
1134674,2912,0,0,0,0.0
1134675,2913,146,3,64,0.666666666666667
1134677,2914,588,18,12,0.111111111111111
1134678,2915,171,10,15,0.0
1150001,2916,1413,25,917,0.692307692307692
1150002,2917,1483,19,1030,0.666666666666667
1150003,2918,1701,19,652,0.529411764705882
1150004,2919,1651,22,680,0.6
1150005,2920,160,0,42,0.0
1150011,2921,172,0,64,0.5
1150012,2922,68,0,14,0.0
1150013,2923,128,0,28,0.0
1150017,2924,112,0,39,0.0
1170001,2925,2024,35,1284,0.833333333333333
1170002,2926,1975,46,1371,0.673913043478261
1170003,2927,2698,52,1044,0.584905660377358
1170004,2928,1896,38,1165,0.7
1190001,2929,848,10,28,0.0
1190003,2930,583,12,24,0.0
1190004,2931,599,15,30,0.0
1190005,2932,872,17,72,0.0526315789473684
1190007,2933,261,6,4,0.0
1190009,2934,272,4,2,0.0
1190010,2935,428,18,20,0.0
1211000,2936,3177,61,232,0.0634920634920635
1211001,2937,1602,27,147,0.142857142857143
1211002,2938,209,6,25,0.25
1211003,2939,2079,43,185,0.0869565217391304
1211004,2940,3301,117,368,0.130081300813008
1211005,2941,2,0,0,0.0
1211006,2942,4,0,0,0.0
1211007,2943,1352,51,94,0.113207547169811
1211008,2944,3771,80,378,0.0224719101123595
1211009,2945,210,1,18,0.0
1211010,2946,3767,102,236,0.0727272727272727
1211011,2947,1768,49,111,0.117647058823529
1211012,2948,1509,52,214,0.135593220338983
1211013,2949,2733,110,231,0.0526315789473684
1211014,2950,949,47,83,0.0816326530612245
1211015,2951,1542,53,183,0.0163934426229508
1211016,2952,3822,112,346,0.0677966101694915
1211017,2953,3189,138,234,0.0434782608695652
1211018,2954,887,31,65,0.161290322580645
1211019,2955,2828,96,148,0.0404040404040404
1211020,2956,2253,93,110,0.0108695652173913
1211021,2957,3530,124,212,0.0763358778625954
1211022,2958,4044,163,184,0.0303030303030303
1211023,2959,2694,103,107,0.0380952380952381
1211024,2960,3698,145,231,0.08
1211025,2961,1389,52,103,0.0
1211026,2962,2800,242,66,0.0112781954887218
1211027,2963,734,47,98,0.0833333333333333
1211028,2964,316,10,87,0.2
1211029,2965,80,0,62,0.0
1211030,2966,3,0,0,0.0
1211031,2967,3873,192,428,0.0673575129533679
1211032,2968,4728,172,273,0.0809248554913295
1211033,2969,2962,75,132,0.0909090909090909
1211034,2970,1158,62,108,0.19047619047619
1211035,2971,3573,141,693,0.109489051094891
1211036,2972,3722,149,307,0.0636942675159236
1211037,2973,1736,70,149,0.0294117647058824
1211038,2974,1447,46,153,0.0444444444444444
1211039,2975,848,44,55,0.0666666666666667
1211040,2976,959,37,70,0.027027027027027
1211041,2977,4114,222,387,0.0698689956331878
1211042,2978,2664,136,316,0.0945945945945946
1211044,2979,2046,99,225,0.0980392156862745
1211045,2980,3725,166,366,0.0935672514619883
1211046,2981,845,21,62,0.0
1211047,2982,4675,269,458,0.0522388059701493
1211048,2983,4669,252,401,0.0595238095238095
1211049,2984,4030,195,404,0.110552763819095
1211050,2985,570,19,60,0.1
1211051,2986,1380,116,116,0.0336134453781513
1211052,2987,2677,142,306,0.0902777777777778
1211053,2988,494,21,65,0.277777777777778
1211054,2989,2862,120,300,0.109375
1211055,2990,852,34,41,0.0571428571428571
1211056,2991,1223,81,121,0.0344827586206897
1211057,2992,861,35,195,0.102564102564103
1211058,2993,2730,141,319,0.10738255033557
1211059,2994,2991,287,318,0.0891089108910891
1211060,2995,1297,135,87,0.0533333333333333
1211061,2996,3389,224,511,0.0622406639004149
1211062,2997,2455,245,248,0.0647773279352227
1211063,2998,1887,149,211,0.0967741935483871
1211064,2999,2837,353,191,0.0546448087431694
1211065,3000,1200,59,189,0.0491803278688525
1211066,3001,230,11,20,0.0909090909090909
1211172,3002,2681,260,78,0.0246478873239437
1211224,3003,1528,78,167,0.075
1211225,3004,1490,77,210,0.0641025641025641
1212067,3005,1910,59,398,0.0952380952380952
1212068,3006,4167,173,462,0.103448275862069
1212069,3007,2498,101,242,0.0925925925925926
1212070,3008,246,11,15,0.0
1212071,3009,4336,193,299,0.101010101010101
1212072,3010,3816,153,425,0.0764331210191083
1212073,3011,4187,179,403,0.103825136612022
1212074,3012,2385,109,109,0.079646017699115
1212075,3013,800,27,220,0.0689655172413793
1212076,3014,3212,186,538,0.140625
1212077,3015,3179,146,555,0.0748299319727891
1212078,3016,1996,81,202,0.132530120481928
1212079,3017,3908,179,177,0.0279329608938547
1212080,3018,2706,133,156,0.0225563909774436
1212081,3019,3807,141,227,0.0575539568345324
1212082,3020,1462,59,107,0.101694915254237
1212083,3021,1900,75,137,0.0266666666666667
1212084,3022,3526,180,634,0.168421052631579
1212085,3023,3815,197,401,0.0297029702970297
1212086,3024,3158,161,358,0.0674846625766871
1212087,3025,4194,198,669,0.104477611940299
1212088,3026,2370,110,413,0.228070175438596
1212089,3027,3121,113,139,0.0512820512820513
1212090,3028,4390,218,536,0.130630630630631
1212091,3029,4429,198,192,0.0238095238095238
1212092,3030,4138,132,378,0.124087591240876
1212093,3031,536,21,48,0.0
1212094,3032,3536,205,244,0.0821256038647343
1212095,3033,2623,142,121,0.0551724137931034
1212096,3034,3618,135,144,0.0785714285714286
1212097,3035,4348,260,341,0.0905511811023622
1212098,3036,640,41,44,0.0
1212099,3037,3037,187,176,0.0597014925373134
1212100,3038,4003,241,412,0.10655737704918
1212101,3039,3877,229,363,0.0686695278969957
1212102,3040,5099,316,725,0.133757961783439
1212103,3041,2292,140,676,0.262068965517241
1212104,3042,3629,233,825,0.14
