CNTYVTD,VTDKEY,Voter_Registration,Turnout,Spanish_Surname_Voter_Registration,Spanish_Surname_Turnout
2150148,5722,117,1,94,1.0
2150149,5723,93,1,84,1.0
2150150,5724,1490,47,1023,0.638297872340426
2150151,5725,3709,292,2659,0.660899653979239
2150152,5726,2595,161,2042,0.563291139240506
2150153,5727,416,6,365,1.0
2150154,5728,2819,88,2468,0.862068965517241
2150155,5729,641,19,571,0.736842105263158
2150156,5730,1949,42,1753,0.780487804878049
2150157,5731,1312,48,1185,0.916666666666667
2150158,5732,4302,115,3685,0.808695652173913
2150159,5733,683,11,600,0.8
2150160,5734,370,32,163,0.290322580645161
2150161,5735,2157,91,1642,0.659340659340659
2150162,5736,700,84,382,0.488095238095238
2150163,5737,3790,75,3283,0.64
2150164,5738,2343,151,1582,0.561290322580645
2150165,5739,785,54,607,0.555555555555556
2150166,5740,720,24,530,0.48
2150167,5741,608,53,428,0.576923076923077
2150168,5742,445,9,407,1.0
2150169,5743,467,15,416,0.933333333333333
2150170,5744,943,19,837,0.764705882352941
2150171,5745,16,1,14,1.0
2150172,5746,53,2,36,1.0
2150173,5747,1837,102,1276,0.355140186915888
2150174,5748,1057,31,960,0.666666666666667
2150175,5749,1261,37,1111,0.864864864864865
2150176,5750,1729,49,1408,0.591836734693878
2150177,5751,844,27,752,0.814814814814815
2150178,5752,19,5,8,0.0
2150179,5753,591,12,545,0.833333333333333
2150180,5754,292,7,239,1.0
2150181,5755,867,133,194,0.0434782608695652
2150182,5756,1445,22,1227,0.727272727272727
2150183,5757,3170,75,2827,0.848101265822785
2150184,5758,40,7,20,0.0
2150185,5759,0,0,0,0.0
2150186,5760,234,6,198,1.0
2150187,5761,2781,96,2075,0.357894736842105
2150188,5762,2431,177,1459,0.182857142857143
2150189,5763,1097,16,965,0.625
2150190,5764,618,32,428,0.545454545454545
2150191,5765,649,26,566,0.923076923076923
2150192,5766,579,14,491,0.428571428571429
2150193,5767,608,18,442,0.823529411764706
2150194,5768,2285,141,1386,0.204225352112676
2150195,5769,1163,136,571,0.102941176470588
2150196,5770,925,72,513,0.214285714285714
2150197,5771,1554,19,1338,0.5
2150198,5772,667,24,623,1.0
2150199,5773,2881,220,1972,0.563981042654028
2150200,5774,2318,183,1633,0.645161290322581
2150201,5775,1249,90,842,0.577777777777778
2150202,5776,946,114,387,0.149122807017544
2150203,5777,4851,254,2978,0.468253968253968
2150204,5778,883,27,656,0.407407407407407
2150205,5779,361,8,312,0.875
2150206,5780,1520,61,1186,0.704918032786885
2150207,5781,2610,188,1836,0.521505376344086
2150208,5782,72,1,65,0.0
2150209,5783,2021,33,1711,0.588235294117647
2150210,5784,612,6,527,0.833333333333333
2150211,5785,574,33,400,0.558823529411765
2150212,5786,2390,85,1994,0.6
2150213,5787,225,4,182,0.25
2150214,5788,1985,70,1691,0.845070422535211
2150215,5789,1361,59,854,0.633333333333333
2150216,5790,1688,62,1443,0.734375
2150217,5791,237,1,212,0.0
2150218,5792,1068,30,957,0.90625
2150219,5793,1503,45,1308,0.883720930232558
2150220,5794,662,21,542,0.80952380952381
2150221,5795,1703,64,1409,0.769230769230769
2150222,5796,10,1,3,0.0
2150223,5797,695,39,461,0.560975609756098
2150224,5798,220,20,109,0.526315789473684
2150225,5799,331,9,304,0.888888888888889
2150226,5800,2481,30,2085,0.870967741935484
2150227,5801,4441,61,3809,0.786885245901639
2150228,5802,1673,19,1483,0.85
2150229,5803,1456,26,1298,0.68
2150230,5804,1339,96,848,0.474226804123711
2150231,5805,389,18,262,0.529411764705882
2150232,5806,1637,38,1473,0.736842105263158
2150233,5807,1,0,0,0.0
2150234,5808,2151,52,1827,0.795918367346939
