CNTYVTD,VTDKEY,Voter_Registration,Turnout,Spanish_Surname_Voter_Registration,Spanish_Surname_Turnout,Turnout_Rate
1132126,2324,646,482,58,0.0941422594142259,0.7461300309597523
1132127,2325,4012,2480,329,0.0789049919484702,0.6181455633100698
1132128,2326,2466,1768,293,0.108426966292135,0.7169505271695052
1132129,2327,770,355,164,0.208695652173913,0.461038961038961
1132130,2328,1676,822,419,0.210656753407683,0.4904534606205251
1132131,2329,1906,1169,347,0.172145328719723,0.6133263378803777
1132132,2330,894,535,254,0.243809523809524,0.598434004474273
1132133,2331,258,211,19,0.0283018867924528,0.8178294573643411
1132134,2332,1024,744,154,0.109933774834437,0.7265625
1132137,2333,1453,732,262,0.172610556348074,0.503785271851342
1132138,2334,886,459,185,0.189066059225513,0.518058690744921
1132139,2335,912,408,171,0.178313253012048,0.4473684210526316
1132140,2336,1021,484,208,0.181052631578947,0.4740450538687561
1132141,2337,904,510,130,0.131212723658052,0.5641592920353983
1132142,2338,1261,733,182,0.12534435261708,0.5812846946867566
1132143,2339,443,328,34,0.0716510903426791,0.7404063205417607
1132144,2340,1566,1249,148,0.0821484992101106,0.79757343550447
1132145,2341,3343,2436,383,0.0951792336217552,0.7286868082560575
1132146,2342,2847,1791,592,0.19042189281642,0.6290832455216017
1132147,2343,2027,1623,132,0.0663390663390663,0.8006906758756783
1132148,2344,886,546,125,0.232645403377111,0.6162528216704289
1132149,2345,1907,1282,321,0.153174603174603,0.6722600943890928
1132150,2346,1534,874,1085,0.681978798586572,0.5697522816166884
1132151,2347,274,216,23,0.0829268292682927,0.7883211678832117
1132152,2348,2015,1180,359,0.149328859060403,0.5856079404466501
1132153,2349,1520,929,269,0.143007360672976,0.6111842105263158
1132154,2350,48,24,3,0.0833333333333333,0.5
1132155,2351,2204,1753,163,0.0710194730813287,0.7953720508166969
1132200,2352,1854,1551,36,0.019016393442623,0.8365695792880259
1132201,2353,1900,1561,45,0.0207657365347177,0.8215789473684211
1132202,2354,1939,1627,30,0.0184615384615385,0.8390923156266117
1132203,2355,1613,1388,39,0.0182348650619985,0.8605083694978302
1132220,2356,1835,1559,25,0.0155038759689922,0.849591280653951
1132221,2357,3577,3063,64,0.0161609498680739,0.8563041655018172
1132222,2358,3026,2552,56,0.0167397369469908,0.8433575677461996
1132223,2359,1609,1390,63,0.0386016023306628,0.8638906152889994
1132224,2360,2127,1529,76,0.033130493576741,0.7188528443817583
1132225,2361,1759,1466,31,0.014246947082768,0.8334280841387152
1132226,2362,2859,2393,64,0.0179410508329774,0.8370059461350122
1132300,2363,1432,959,635,0.420442571127503,0.6696927374301676
1132301,2364,2401,1917,182,0.0707228289131565,0.7984173261141191
1132302,2365,2033,1273,958,0.439936356404137,0.6261682242990654
1132303,2366,2589,1802,885,0.323772752344181,0.6960216299729626
1132305,2367,2428,1773,260,0.151785714285714,0.7302306425041186
1132306,2368,1404,1063,361,0.241737488196412,0.7571225071225072
1132307,2369,717,541,118,0.175700934579439,0.7545327754532776
1132308,2370,1131,940,112,0.0984360625574977,0.8311229000884174
1132309,2371,1815,1269,193,0.115064345193036,0.6991735537190082
1132310,2372,2238,1699,412,0.173099415204678,0.7591599642537981
1132311,2373,599,282,291,0.471014492753623,0.4707846410684474
1132312,2374,78,42,29,0.363636363636364,0.5384615384615384
1132313,2375,0,0,0,0.0,0.0
1132315,2376,239,175,21,0.152542372881356,0.7322175732217573
1132316,2377,1475,1079,391,0.15179392824287,0.7315254237288136
1132400,2378,209,139,17,0.0746268656716418,0.6650717703349283
1132401,2379,3412,2601,428,0.116350985697719,0.7623094958968347
1132402,2380,3342,2328,432,0.127668845315904,0.696588868940754
1132403,2381,5,4,0,0.0,0.8
1132404,2382,2115,1348,675,0.322338830584708,0.6373522458628842
1132405,2383,3245,2500,399,0.123381877022654,0.7704160246533128
1132406,2384,3397,2430,371,0.103305785123967,0.7153370621136297
1132407,2385,4133,2745,1171,0.251003283473185,0.664166465037503
1132408,2386,1778,1109,584,0.308181818181818,0.623734533183352
1132409,2387,2376,1438,1234,0.48334514528703,0.6052188552188552
1132410,2388,1801,1137,293,0.141718334809566,0.6313159355913381
1132411,2389,806,436,473,0.583333333333333,0.5409429280397022
1132412,2390,5,3,0,0.0,0.6
1132417,2391,334,258,59,0.117647058823529,0.7724550898203593
1132500,2392,1301,943,150,0.0842105263157895,0.7248270561106841
1132501,2393,1427,1167,62,0.0412725709372313,0.8177995795374913
1132502,2394,1863,1586,52,0.0284450063211125,0.8513150831991412
1132503,2395,2641,2225,63,0.0219928186714542,0.8424839076107535
1132504,2396,1432,1064,163,0.108736059479554,0.7430167597765364
1132505,2397,2360,1686,271,0.113690476190476,0.714406779661017
1132506,2398,2310,1863,214,0.0842391304347826,0.8064935064935065
1132507,2399,2228,1749,145,0.0621791215059897,0.7850089766606823
1132508,2400,3649,2442,518,0.13960231980116,0.6692244450534393
1132509,2401,3004,2365,226,0.0706683695189442,0.78728362183755
1132510,2402,1884,1344,169,0.0811808118081181,0.7133757961783439
1132511,2403,2116,1571,181,0.0848329048843188,0.7424385633270322
1132512,2404,1527,1166,130,0.0823937554206418,0.7635887360838245
1132513,2405,2855,2052,273,0.0937803692905734,0.718739054290718
1132514,2406,2823,2089,211,0.0650602409638554,0.7399929153382926
1132515,2407,741,527,75,0.102661596958175,0.7112010796221323
1132517,2408,2686,1771,156,0.0501424501424501,0.6593447505584512
1132518,2409,1922,1506,106,0.0583554376657825,0.7835587929240374
1132519,2410,2421,1639,484,0.170212765957447,0.6769929781082198
1132520,2411,3715,2592,297,0.0765957446808511,0.6977119784656797
1132521,2412,2274,1683,237,0.0825358851674641,0.7401055408970977
1132523,2413,1538,1107,110,0.0807174887892377,0.7197659297789337
1132601,2414,2167,1442,152,0.0686204431736955,0.6654360867558837
1132602,2415,3173,2252,244,0.0804953560371517,0.70973841790104
1132603,2416,3297,2399,251,0.0810468552131701,0.7276311798604792
1132604,2417,2958,2091,202,0.065795839380745,0.7068965517241379
1132605,2418,2661,2152,78,0.0260586319218241,0.8087185268695979
1132606,2419,2381,1710,219,0.0966785290628707,0.7181856362872743
1132607,2420,6,3,0,0.0,0.5
1132608,2421,2668,2026,181,0.0637450199203187,0.7593703148425787
1132609,2422,4,2,1,0.0,0.5
1132610,2423,0,0,0,0.0,0.0
1132611,2424,1649,1132,156,0.0720640569395018,0.6864766525166768
1132612,2425,1021,779,75,0.0672703751617076,0.7629774730656219
1132613,2426,4029,2950,286,0.0709171496760996,0.7321916108215438
1132614,2427,100,78,4,0.0416666666666667,0.78
1132800,2428,1,0,0,0.0,0.0
1132801,2429,3462,2759,293,0.0845789281808239,0.7969381860196418
1132802,2430,4614,3598,333,0.0684589800443459,0.7798006068487213
1132803,2431,1334,1112,81,0.0589301903898459,0.8335832083958021
1132804,2432,2547,2015,194,0.0766932270916335,0.7911268158617982
1132805,2433,4315,3440,265,0.0589961843263868,0.7972190034762456
1132806,2434,2551,2011,218,0.0879396984924623,0.7883183065464524
1132807,2435,2536,2003,130,0.0508303975842979,0.7898264984227129
1132808,2436,3205,2617,190,0.0595192674551698,0.8165366614664586
1132809,2437,3145,2275,289,0.0922737306843267,0.7233704292527822
1132810,2438,29,22,3,0.0869565217391304,0.7586206896551724
1132900,2439,3291,2449,305,0.0822422258592471,0.7441507140686722
1132901,2440,1727,1045,269,0.1772030651341,0.6050955414012739
1132902,2441,2102,1355,201,0.0953090096798213,0.6446241674595623
1132903,2442,3039,2111,286,0.0990052108005685,0.69463639355051
1132904,2443,13,5,3,0.142857142857143,0.38461538461538464
1132905,2444,489,413,16,0.0338983050847458,0.8445807770961146
1132910,2445,66,29,14,0.103448275862069,0.4393939393939394
1132911,2446,320,211,26,0.0714285714285714,0.659375
1132913,2447,14,9,3,0.0,0.6428571428571429
113291,2448,170,102,47,0.166666666666667,0.6
1133000,2449,4580,3054,258,0.0617825793382849,0.6668122270742358
1133001,2450,546,277,64,0.110714285714286,0.5073260073260073
1133002,2451,955,547,455,0.371534195933457,0.5727748691099477
1133003,2452,1853,1236,352,0.185365853658537,0.6670264436049649
1133004,2453,1971,1480,550,0.277173913043478,0.7508878741755454
1133005,2454,709,492,56,0.0756972111553785,0.693935119887165
1133006,2455,4591,3215,276,0.0651476251604621,0.7002831627096493
1133007,2456,1727,1178,76,0.0426457789382071,0.6821077012159815
1133008,2457,1443,767,130,0.0945406125166445,0.5315315315315315
1133009,2458,0,0,0,0.0,0.0
1133010,2459,560,323,99,0.371069182389937,0.5767857142857142
1133011,2460,1819,992,152,0.0939112487100103,0.5453545904343046
1133012,2461,163,88,65,0.344086021505376,0.5398773006134969
1133013,2462,925,479,226,0.228690228690229,0.5178378378378379
1133014,2463,2699,1380,911,0.316536550745209,0.5113004816598741
1133015,2464,282,153,128,0.519480519480519,0.5425531914893617
1133016,2465,2002,1156,224,0.112280701754386,0.5774225774225774
1133017,2466,874,391,77,0.0769230769230769,0.4473684210526316
1133018,2467,1897,942,85,0.0442571127502634,0.4965735371639431
1133019,2468,928,389,28,0.0452127659574468,0.4191810344827586
1133020,2469,249,166,20,0.0869565217391304,0.6666666666666666
1133021,2470,1167,463,78,0.0940919037199125,0.3967437874892888
1133022,2471,2026,857,112,0.0540540540540541,0.4230009871668312
1133023,2472,1325,633,62,0.0458860759493671,0.47773584905660377
1133024,2473,1641,693,90,0.0387931034482759,0.42230347349177333
1133025,2474,199,102,48,0.186813186813187,0.5125628140703518
1133026,2475,888,379,44,0.0339425587467363,0.42680180180180183
1133027,2476,1363,666,65,0.0457317073170732,0.4886280264123258
1133028,2477,1002,510,45,0.0297029702970297,0.5089820359281437
1133029,2478,935,463,87,0.103296703296703,0.49518716577540106
1133030,2479,19,9,2,0.125,0.47368421052631576
1133031,2480,808,412,301,0.380145278450363,0.5099009900990099
1133032,2481,1314,632,652,0.446774193548387,0.4809741248097412
1133033,2482,519,188,100,0.211640211640212,0.3622350674373796
1133034,2483,1455,767,233,0.152925531914894,0.5271477663230241
1133035,2484,1603,740,214,0.14344262295082,0.4616344354335621
1133036,2485,41,11,34,0.909090909090909,0.2682926829268293
1133037,2486,427,205,66,0.161904761904762,0.48009367681498827
1133038,2487,865,518,73,0.0794573643410853,0.5988439306358382
1133039,2488,2163,1186,198,0.0865546218487395,0.5483125288950532
1133040,2489,1525,620,225,0.162866449511401,0.4065573770491803
1133041,2490,206,85,67,0.289156626506024,0.41262135922330095
1133042,2491,1552,706,140,0.0927246790299572,0.45489690721649484
1133043,2492,2066,995,197,0.0919305413687436,0.48160696999031943
1133044,2493,2753,1282,333,0.126651126651127,0.4656738103886669
1133045,2494,611,355,62,0.0865921787709497,0.5810147299509002
1133046,2495,2421,1499,451,0.178045515394913,0.6191656340355225
1133047,2496,2058,1029,211,0.101477832512315,0.5
1133048,2497,2469,1375,151,0.0539541759053954,0.5569056298096395
1133049,2498,1997,1104,169,0.0930656934306569,0.5528292438657987
1133050,2499,1962,913,395,0.203579418344519,0.46534148827726807
1133051,2500,871,420,72,0.0891566265060241,0.48220436280137774
1133052,2501,2803,1298,134,0.0481740481740482,0.46307527648947555
1133053,2502,2823,1442,330,0.127221037668799,0.5108041091037903
1133054,2503,2544,1766,149,0.0493550196298374,0.6941823899371069
1133055,2504,2227,1626,115,0.054434250764526,0.7301302200269421
1133056,2505,2221,1604,132,0.0609831985065339,0.7221972084646555
1133057,2506,2607,1494,607,0.212182061579652,0.57307249712313
1133058,2507,2176,1327,178,0.064442759666414,0.6098345588235294
1133059,2508,1252,813,47,0.0332922318125771,0.6493610223642172
1133060,2509,1477,908,38,0.0238365493757094,0.6147596479350034
1133061,2510,1718,849,131,0.0833333333333333,0.49417927823050056
1133062,2511,3093,1362,163,0.052437223042836,0.44034917555771097
1133063,2512,4009,2147,335,0.090310442144873,0.5355450236966824
1133064,2513,2505,1625,124,0.0423940149625935,0.6487025948103793
1133065,2514,2375,1297,205,0.0852052672347018,0.5461052631578948
1133066,2515,2154,1180,212,0.072289156626506,0.5478180129990715
1133067,2516,3058,1431,77,0.0201149425287356,0.4679529103989536
1133068,2517,3890,2341,284,0.0670940170940171,0.6017994858611825
1133069,2518,1848,1008,83,0.041958041958042,0.5454545454545454
1133070,2519,3129,1777,131,0.0459704880817253,0.567913071268776
1133071,2520,2600,1430,71,0.0244926522043387,0.55
1133072,2521,82,30,17,0.181818181818182,0.36585365853658536
1133073,2522,190,104,14,0.0754716981132075,0.5473684210526316
1133074,2523,778,372,495,0.650666666666667,0.4781491002570694
1133075,2524,201,106,35,0.179245283018868,0.527363184079602
1133076,2525,0,0,0,0.0,0.0
1133077,2526,3167,2160,760,0.236059479553903,0.6820334701610357
1133078,2527,3059,1872,582,0.175961017866811,0.611964694344557
1133079,2528,669,314,224,0.310679611650485,0.4693572496263079
1133080,2529,1304,733,416,0.307162534435262,0.5621165644171779
1133081,2530,1736,1289,120,0.0697674418604651,0.7425115207373272
1133082,2531,3233,1467,616,0.191780821917808,0.45375811939375194
1133083,2532,1258,685,535,0.390350877192982,0.5445151033386327
1133084,2533,1296,888,226,0.163005780346821,0.6851851851851852
1133085,2534,463,250,156,0.37246963562753,0.5399568034557235
1133086,2535,4355,2943,290,0.0681576144834931,0.6757749712973593
1133087,2536,0,0,0,0.0,0.0
1133088,2537,45,35,3,0.0857142857142857,0.7777777777777778
1133089,2538,78,60,8,0.0294117647058824,0.7692307692307693
1133090,2539,1624,1086,158,0.106603773584906,0.6687192118226601
1133091,2540,0,0,0,0.0,0.0
1133092,2541,1702,887,162,0.0987654320987654,0.5211515863689776
1133093,2542,14,7,8,0.5,0.5
1133094,2543,1,1,1,1.0,1.0
1133095,2544,2997,1597,264,0.0948717948717949,0.5328661995328662
1133096,2545,3407,1814,322,0.095372460496614,0.5324332257117699
1133097,2546,165,100,15,0.1,0.6060606060606061
1133098,2547,267,149,13,0.0354609929078014,0.5580524344569289
1133099,2548,334,158,34,0.115384615384615,0.47305389221556887
113304,2549,3,1,1,0.0,0.3333333333333333
113306,2550,0,0,0,0.0,0.0
113304,2551,0,0,0,0.0,0.0
113304,2552,12,5,2,0.2,0.4166666666666667
113306,2553,0,0,0,0.0,0.0
1133100,2554,2373,1715,311,0.121994134897361,0.7227138643067846
1133101,2555,786,629,61,0.071656050955414,0.8002544529262087
1133102,2556,3194,1938,535,0.155930470347648,0.606762680025047
1133103,2557,3105,2176,370,0.0990415335463259,0.700805152979066
1133104,2558,2714,1908,441,0.156790770844258,0.7030213706705969
1133105,2559,2540,1834,407,0.151448879168945,0.7220472440944882
1133106,2560,3776,2517,569,0.138933121019108,0.6665783898305084
1133107,2561,2618,1862,285,0.0888529886914378,0.7112299465240641
1133108,2562,2446,1777,308,0.117222222222222,0.7264922322158627
1133109,2563,3724,2827,395,0.0979908353894959,0.7591299677765844
1133110,2564,3117,2204,338,0.10514440433213,0.7070901507860122
1133111,2565,12,7,0,0.0,0.5833333333333334
1133112,2566,32,25,3,0.115384615384615,0.78125
1133113,2567,6,5,0,0.0,0.8333333333333334
1133114,2568,6,4,0,0.0,0.6666666666666666
1133115,2569,2330,1632,374,0.152760736196319,0.7004291845493562
1133116,2570,9,6,2,0.0,0.6666666666666666
1133117,2571,89,59,4,0.087719298245614,0.6629213483146067
1133119,2572,0,0,0,0.0,0.0
113314,2573,0,0,0,0.0,0.0
113315,2574,0,0,0,0.0,0.0
1133200,2575,2217,1730,292,0.129032258064516,0.7803337843933243
1133201,2576,1827,1270,399,0.209486166007905,0.6951286261631089
1133202,2577,2205,1547,402,0.165806451612903,0.7015873015873015
1133203,2578,2045,1417,363,0.149751596877218,0.6929095354523227
1133204,2579,2715,1685,682,0.244510385756677,0.6206261510128913
1133205,2580,1898,1292,346,0.169504643962848,0.6807165437302424
1133206,2581,2382,1786,524,0.205,0.7497900923593619
1133207,2582,2813,1852,755,0.268147345612134,0.6583718450053324
1133208,2583,2003,1186,598,0.282203389830508,0.5921118322516226
1133209,2584,195,140,61,0.316901408450704,0.717948717948718
1133210,2585,2183,1493,530,0.238191632928475,0.6839212093449382
1133211,2586,1409,771,685,0.507265521796565,0.5471965933286018
113320,2587,0,0,0,0.0,0.0
113321,2588,0,0,0,0.0,0.0
113321,2589,0,0,0,0.0,0.0
113320,2590,0,0,0,0.0,0.0
113321,2591,0,0,0,0.0,0.0
1133304,2592,2985,1966,569,0.183725690890481,0.6586264656616415
1133305,2593,4279,2863,779,0.166899441340782,0.6690815611124095
1133306,2594,1907,1040,495,0.232313575525813,0.5453592029365496
1133307,2595,2176,1164,547,0.235497835497836,0.5349264705882353
1133308,2596,2333,1285,698,0.283268482490272,0.5507929704243464
1133309,2597,2190,1426,321,0.133380884450785,0.6511415525114155
1133310,2598,2999,1738,659,0.220605355064028,0.5795265088362788
1133311,2599,2546,1511,620,0.244224422442244,0.5934799685781619
1133312,2600,3280,2235,596,0.17397137745975,0.6814024390243902
1133313,2601,3409,2353,659,0.174304068522484,0.6902317395130537
1133314,2602,3550,2439,758,0.197038255861785,0.6870422535211268
1133315,2603,1747,873,391,0.216743119266055,0.4997137950772753
1133316,2604,2914,1953,553,0.186536485097636,0.6702127659574468
1133317,2605,1993,1379,352,0.167257264351524,0.691921726041144
1133318,2606,1623,1114,320,0.188612099644128,0.6863832409118915
1133319,2607,86,59,14,0.180327868852459,0.686046511627907
1133321,2608,0,0,0,0.0,0.0
1133325,2609,2046,1406,324,0.170243204577969,0.6871945259042033
1133327,2610,4,2,4,0.0,0.5
1133328,2611,34,20,9,0.1,0.5882352941176471
1133500,2612,3591,2850,263,0.0681028492008339,0.7936507936507936
1133501,2613,7,8,0,0.0,1.1428571428571428
1133503,2614,1331,1057,115,0.0694835680751174,0.7941397445529677
1133504,2615,666,528,40,0.0657894736842105,0.7927927927927928
1133600,2616,2364,1668,248,0.0809838032393521,0.7055837563451777
1133601,2617,2032,1634,152,0.0712545676004872,0.8041338582677166
1133602,2618,632,520,42,0.0633397312859885,0.8227848101265823
1133603,2619,271,218,13,0.04,0.8044280442804428
1133604,2620,2835,2042,203,0.0659501709819248,0.7202821869488536
1133605,2621,2450,1643,203,0.0694103194103194,0.6706122448979592
1133606,2622,2592,1752,130,0.0424311926605505,0.6759259259259259
1133607,2623,3940,3080,187,0.0401436031331593,0.7817258883248731
1133608,2624,3249,2494,169,0.0450737933785401,0.7676208064019698
1133609,2625,3303,2413,270,0.0732312784443525,0.7305479866787769
1133610,2626,589,392,62,0.0942408376963351,0.66553480475382
1133611,2627,1155,823,119,0.0991535671100363,0.7125541125541126
1133612,2628,3207,2331,208,0.060671256454389,0.7268475210477081
1133613,2629,729,489,110,0.144628099173554,0.6707818930041153
1133614,2630,986,675,76,0.0496240601503759,0.6845841784989858
1133615,2631,2633,1866,161,0.0560897435897436,0.7086973034561337
1133616,2632,724,459,71,0.084051724137931,0.6339779005524862
1133617,2633,2563,1830,159,0.0503211991434689,0.7140070230198986
1133618,2634,518,418,45,0.0722610722610723,0.806949806949807
1133619,2635,339,167,84,0.270440251572327,0.49262536873156343
1133620,2636,1371,1026,127,0.0796116504854369,0.7483588621444202
1133621,2637,712,479,49,0.069327731092437,0.672752808988764
1133701,2638,4,4,0,0.0,1.0
1133702,2639,0,0,0,0.0,0.0
1133800,2640,4667,3272,329,0.0562347188264059,0.701092779087208
1133801,2641,518,247,279,0.508,0.4768339768339768
1133802,2642,4204,2621,359,0.0806327160493827,0.623453853472883
1133803,2643,3793,2424,261,0.0520399666944213,0.6390719746902188
1133805,2644,5080,3445,247,0.040981240981241,0.6781496062992126
1133806,2645,1044,720,60,0.0577464788732394,0.6896551724137931
1133807,2646,2560,1777,205,0.0809898762654668,0.694140625
1133808,2647,4201,2809,670,0.141030195381883,0.668650321352059
1133809,2648,386,230,70,0.18141592920354,0.5958549222797928
1133900,2649,3400,2284,474,0.08656330749354,0.6717647058823529
1133920,2650,2585,1544,473,0.17845554834523,0.5972920696324951
1133921,2651,5059,2991,1302,0.235796387520525,0.5912235619687686
1133922,2652,83,50,22,0.346153846153846,0.6024096385542169
1133940,2653,2478,1320,690,0.249264705882353,0.5326876513317191
1133950,2654,2515,1293,495,0.164373088685015,0.5141153081510934
1133951,2655,2856,1924,230,0.0875127942681679,0.6736694677871149
1133952,2656,148,100,12,0.0891089108910891,0.6756756756756757
1133960,2657,3438,2576,356,0.101747572815534,0.7492728330424665
1133961,2658,2635,1936,373,0.132542547705003,0.7347248576850095
1133962,2659,4720,3476,580,0.118171362852214,0.7364406779661017
1133963,2660,2525,1895,292,0.0998415213946117,0.7504950495049505
1133964,2661,2247,1573,334,0.131396083385976,0.7000445037828216
1133965,2662,3349,2471,417,0.136693548387097,0.7378321887130487
1133966,2663,3721,2627,517,0.138321995464853,0.7059930126310132
1133967,2664,1460,1005,228,0.15984015984016,0.6883561643835616
1133968,2665,3772,2729,499,0.132675438596491,0.7234888653234358
1133969,2666,2923,2272,239,0.0718038528896672,0.7772836127266507
1133970,2667,3430,2650,366,0.106969809914275,0.7725947521865889
1133971,2668,2965,2041,415,0.125780124819971,0.6883642495784148
1133980,2669,3673,2651,414,0.121647147714394,0.72175333514838
1133981,2670,1677,1246,140,0.0768614891913531,0.7429934406678592
1133982,2671,3373,2560,414,0.0958060792612543,0.7589682774977765
1133983,2672,2027,1541,150,0.0958466453674121,0.7602368031573754
1133984,2673,1443,1039,248,0.118840579710145,0.72002772002772
1134000,2674,580,268,115,0.219512195121951,0.46206896551724136
1134001,2675,1267,756,726,0.571989528795812,0.5966850828729282
1134002,2676,1064,798,211,0.184405940594059,0.75
1134003,2677,464,192,260,0.568306010928962,0.41379310344827586
1134004,2678,1790,1125,699,0.370106761565836,0.6284916201117319
1134005,2679,1011,612,355,0.308600337268128,0.6053412462908012
1134006,2680,1302,953,300,0.191129883843717,0.7319508448540707
1134007,2681,208,175,35,0.159763313609467,0.8413461538461539
1134008,2682,806,313,473,0.579804560260586,0.3883374689826303
1134009,2683,1601,899,1156,0.731073446327684,0.561524047470331
1134010,2684,1387,1080,348,0.215341959334566,0.7786589762076424
1134011,2685,875,517,514,0.540384615384615,0.5908571428571429
1134012,2686,89,64,28,0.283582089552239,0.7191011235955056
1134013,2687,324,266,38,0.105660377358491,0.8209876543209876
1134014,2688,1954,1604,98,0.044181705040448,0.8208802456499488
1134015,2689,1699,1163,238,0.116040955631399,0.6845203060623897
1134016,2690,1729,1176,213,0.117446808510638,0.680161943319838
1134017,2691,476,381,46,0.0951086956521739,0.8004201680672269
1134018,2692,1143,865,77,0.0598388952819333,0.7567804024496938
1134019,2693,2795,1792,406,0.144968732234224,0.6411449016100179
1134020,2694,1157,697,418,0.327007299270073,0.6024200518582541
1134021,2695,2595,1768,515,0.172902494331066,0.6813102119460501
1134022,2696,1694,968,250,0.240799158780231,0.5714285714285714
1134023,2697,7,2,0,0.0,0.2857142857142857
1134024,2698,2370,1210,413,0.183622828784119,0.510548523206751
1134025,2699,394,216,139,0.383495145631068,0.5482233502538071
1134026,2700,157,87,80,0.609195402298851,0.554140127388535
1134027,2701,381,185,323,0.879120879120879,0.48556430446194226
1134028,2702,1063,554,275,0.298913043478261,0.5211665098777046
1134029,2703,22,7,9,0.333333333333333,0.3181818181818182
1134030,2704,26,15,24,0.923076923076923,0.5769230769230769
1134031,2705,2397,1223,521,0.224406224406224,0.510221109720484
1134033,2706,2189,1508,193,0.0955932203389831,0.6888990406578346
1134035,2707,1276,805,180,0.13200498132005,0.6308777429467085
1134036,2708,928,504,426,0.479591836734694,0.5431034482758621
1134037,2709,187,120,103,0.495726495726496,0.6417112299465241
1134038,2710,2071,1180,584,0.272881355932203,0.5697730564944471
1134039,2711,688,317,202,0.303405572755418,0.46075581395348836
1134040,2712,829,409,158,0.185542168674699,0.49336550060313633
1134041,2713,641,327,201,0.328313253012048,0.5101404056162246
1134043,2714,1316,715,621,0.442389758179232,0.5433130699088146
1134044,2715,1214,594,627,0.51602023608769,0.48929159802306427
1134046,2716,1362,678,578,0.461194029850746,0.4977973568281938
1134047,2717,947,452,212,0.191873589164786,0.47729672650475186
1134048,2718,106,8,20,0.333333333333333,0.07547169811320754
1134049,2719,0,0,0,0.0,0.0
1134050,2720,4250,3035,820,0.190822053482998,0.7141176470588235
1134051,2721,0,1,0,0.0,inf
1134052,2722,4166,2593,1111,0.279846449136276,0.6224195871339414
1134053,2723,467,290,145,0.272727272727273,0.6209850107066381
1134054,2724,555,306,411,0.737012987012987,0.5513513513513514
1134055,2725,2775,1540,1348,0.473139158576052,0.554954954954955
1134056,2726,2935,1593,1260,0.433481858688733,0.5427597955706984
1134057,2727,1678,989,1041,0.596757852077001,0.5893921334922527
1134058,2728,1051,586,728,0.656946826758148,0.5575642245480494
1134059,2729,407,237,139,0.337552742616034,0.5823095823095823
1134060,2730,2703,1318,1481,0.585365853658537,0.487606363300037
1134061,2731,2553,1346,2016,0.781487101669196,0.527222875048962
1134062,2732,2026,1063,1625,0.804368471035138,0.5246791707798618
1134063,2733,3012,1872,1815,0.557990379476216,0.6215139442231076
1134065,2734,844,410,650,0.7725,0.48578199052132703
1134066,2735,1304,620,997,0.793159609120521,0.4754601226993865
1134067,2736,2142,1171,1499,0.692508710801394,0.5466853408029878
1134068,2737,2049,1145,1386,0.636363636363636,0.5588091752074182
1134069,2738,3098,1827,2159,0.641717116125482,0.5897353131052292
1134070,2739,1745,889,1275,0.704805491990847,0.5094555873925501
1134071,2740,383,198,242,0.647368421052632,0.5169712793733682
1134072,2741,340,170,213,0.586826347305389,0.5
1134073,2742,1523,1037,665,0.407054337464252,0.6808929743926461
1134074,2743,2784,1936,920,0.2744892613934,0.6954022988505747
1134075,2744,1195,653,655,0.453149001536098,0.5464435146443515
1134076,2745,3115,1699,1662,0.517857142857143,0.5454253611556983
1134077,2746,1031,753,365,0.317757009345794,0.7303588748787585
1134078,2747,1911,1346,712,0.300075018754689,0.7043432757718472
1134079,2748,3878,3013,554,0.12869970069837,0.7769468798349665
1134080,2749,678,589,64,0.100169779286927,0.8687315634218289
1134081,2750,3776,1729,2856,0.770808909730363,0.4578919491525424
1134082,2751,1553,1152,296,0.17986230636833,0.7417900837089504
1134083,2752,1406,941,488,0.287086446104589,0.6692745376955903
1134084,2753,655,338,407,0.626112759643917,0.516030534351145
1134085,2754,1052,512,884,0.828740157480315,0.4866920152091255
1134086,2755,3016,1709,1734,0.583138173302108,0.5666445623342176
1134087,2756,1146,470,650,0.570484581497797,0.41012216404886565
1134088,2757,502,219,276,0.557692307692308,0.4362549800796813
1134090,2758,99,54,72,0.8,0.5454545454545454
1134091,2759,0,0,0,0.0,0.0
1134092,2760,173,120,46,0.247863247863248,0.6936416184971098
1134093,2761,105,56,6,0.0188679245283019,0.5333333333333333
1134094,2762,497,340,200,0.389380530973451,0.6841046277665996
1134095,2763,45,32,14,0.233333333333333,0.7111111111111111
1134096,2764,20,10,0,0.0,0.5
1134097,2765,996,652,429,0.416923076923077,0.6546184738955824
1134098,2766,42,38,2,0.0588235294117647,0.9047619047619048
1134099,2767,1261,1032,102,0.0647002854424358,0.8183980967486122
113402,2768,0,0,0,0.0,0.0
113403,2769,0,0,0,0.0,0.0
1134100,2770,22,17,0,0.0,0.7727272727272727
1134101,2771,147,61,116,0.816666666666667,0.41496598639455784
1134107,2772,139,75,77,0.552238805970149,0.539568345323741
1134108,2773,67,29,17,0.206896551724138,0.43283582089552236
1134109,2774,60,35,9,0.21875,0.5833333333333334
1134110,2775,1030,516,241,0.191780821917808,0.5009708737864078
1134111,2776,351,196,253,0.678756476683938,0.5584045584045584
1134112,2777,148,91,18,0.152941176470588,0.6148648648648649
1134113,2778,2188,1192,1686,0.763113367174281,0.5447897623400365
1134114,2779,1855,949,1509,0.802375809935205,0.5115902964959569
1134115,2780,326,273,46,0.139705882352941,0.8374233128834356
