CNTYVTD,VTDKEY,Voter_Registration,Turnout,Spanish_Surname_Voter_Registration,Spanish_Surname_Turnout
1132055,2272,1670,939,308,0.147058823529412
1132056,2273,1360,1136,57,0.0347903657448706
1132057,2274,558,474,15,0.0276008492569002
1132058,2275,1186,897,140,0.0946547884187082
1132074,2276,1062,738,106,0.100396301188904
1132076,2277,11,3,2,0.0
1132077,2278,1386,1103,91,0.0536218250235183
1132079,2279,2124,1339,333,0.145579268292683
1132080,2280,275,159,110,0.369426751592357
1132081,2281,682,330,290,0.409090909090909
1132082,2282,3002,1811,1144,0.333520179372197
1132083,2283,1776,1320,368,0.165902140672783
1132084,2284,496,326,58,0.107462686567164
1132085,2285,294,202,31,0.095
1132086,2286,2959,2274,331,0.102058694699956
1132087,2287,2907,2162,381,0.122352941176471
1132090,2288,54,36,4,0.0555555555555556
1132091,2289,889,632,60,0.136507936507936
1132092,2290,0,0,0,0.0
1132094,2291,986,715,79,0.110344827586207
1132095,2292,1,0,0,0.0
1132096,2293,0,0,0,0.0
1132097,2294,0,0,0,0.0
1132098,2295,1717,1320,109,0.0637480798771121
1132099,2296,3912,2894,357,0.0929577464788732
113208,2297,0,0,0,0.0
1132100,2298,3778,2717,457,0.117996289424861
1132101,2299,1570,1220,119,0.0858585858585859
1132102,2300,4902,3452,257,0.0574985180794309
1132103,2301,1166,711,424,0.226224783861671
1132104,2302,483,279,40,0.0763636363636364
1132105,2303,2572,1870,217,0.0818681318681319
1132106,2304,1959,1372,201,0.11037037037037
1132107,2305,47,35,2,0.0588235294117647
1132108,2306,795,541,86,0.0929368029739777
1132109,2307,0,0,0,0.0
1132110,2308,543,250,264,0.503937007874016
1132111,2309,41,25,1,0.0
1132112,2310,138,98,17,0.144329896907216
1132113,2311,1,0,0,0.0
1132114,2312,2595,2071,84,0.0292397660818713
1132115,2313,286,216,13,0.0377358490566038
1132116,2314,159,110,7,0.0560747663551402
1132117,2315,2002,1298,210,0.112928348909657
1132118,2316,1566,751,581,0.403718459495352
1132119,2317,477,341,135,0.138235294117647
1132120,2318,2507,1437,211,0.0723917672107878
1132121,2319,1465,669,122,0.0790322580645161
1132122,2320,1631,1040,150,0.0740740740740741
1132123,2321,1901,1053,145,0.0620756547041707
1132124,2322,2849,1282,256,0.101531023368251
1132125,2323,3595,2081,313,0.0703318474492323
1132126,2324,646,482,58,0.0941422594142259
1132127,2325,4012,2480,329,0.0789049919484702
1132128,2326,2466,1768,293,0.108426966292135
1132129,2327,770,355,164,0.208695652173913
1132130,2328,1676,822,419,0.210656753407683
1132131,2329,1906,1169,347,0.172145328719723
1132132,2330,894,535,254,0.243809523809524
1132133,2331,258,211,19,0.0283018867924528
1132134,2332,1024,744,154,0.109933774834437
1132137,2333,1453,732,262,0.172610556348074
1132138,2334,886,459,185,0.189066059225513
1132139,2335,912,408,171,0.178313253012048
1132140,2336,1021,484,208,0.181052631578947
1132141,2337,904,510,130,0.131212723658052
1132142,2338,1261,733,182,0.12534435261708
1132143,2339,443,328,34,0.0716510903426791
1132144,2340,1566,1249,148,0.0821484992101106
1132145,2341,3343,2436,383,0.0951792336217552
1132146,2342,2847,1791,592,0.19042189281642
1132147,2343,2027,1623,132,0.0663390663390663
1132148,2344,886,546,125,0.232645403377111
1132149,2345,1907,1282,321,0.153174603174603
1132150,2346,1534,874,1085,0.681978798586572
1132151,2347,274,216,23,0.0829268292682927
1132152,2348,2015,1180,359,0.149328859060403
1132153,2349,1520,929,269,0.143007360672976
1132154,2350,48,24,3,0.0833333333333333
1132155,2351,2204,1753,163,0.0710194730813287
1132200,2352,1854,1551,36,0.019016393442623
1132201,2353,1900,1561,45,0.0207657365347177
1132202,2354,1939,1627,30,0.0184615384615385
1132203,2355,1613,1388,39,0.0182348650619985
1132220,2356,1835,1559,25,0.0155038759689922
1132221,2357,3577,3063,64,0.0161609498680739
1132222,2358,3026,2552,56,0.0167397369469908
1132223,2359,1609,1390,63,0.0386016023306628
1132224,2360,2127,1529,76,0.033130493576741
1132225,2361,1759,1466,31,0.014246947082768
1132226,2362,2859,2393,64,0.0179410508329774
1132300,2363,1432,959,635,0.420442571127503
1132301,2364,2401,1917,182,0.0707228289131565
1132302,2365,2033,1273,958,0.439936356404137
1132303,2366,2589,1802,885,0.323772752344181
1132305,2367,2428,1773,260,0.151785714285714
1132306,2368,1404,1063,361,0.241737488196412
1132307,2369,717,541,118,0.175700934579439
1132308,2370,1131,940,112,0.0984360625574977
1132309,2371,1815,1269,193,0.115064345193036
1132310,2372,2238,1699,412,0.173099415204678
1132311,2373,599,282,291,0.471014492753623
1132312,2374,78,42,29,0.363636363636364
1132313,2375,0,0,0,0.0
1132315,2376,239,175,21,0.152542372881356
1132316,2377,1475,1079,391,0.15179392824287
1132400,2378,209,139,17,0.0746268656716418
1132401,2379,3412,2601,428,0.116350985697719
1132402,2380,3342,2328,432,0.127668845315904
1132403,2381,5,4,0,0.0
1132404,2382,2115,1348,675,0.322338830584708
1132405,2383,3245,2500,399,0.123381877022654
1132406,2384,3397,2430,371,0.103305785123967
1132407,2385,4133,2745,1171,0.251003283473185
1132408,2386,1778,1109,584,0.308181818181818
1132409,2387,2376,1438,1234,0.48334514528703
1132410,2388,1801,1137,293,0.141718334809566
1132411,2389,806,436,473,0.583333333333333
1132412,2390,5,3,0,0.0
1132417,2391,334,258,59,0.117647058823529
1132500,2392,1301,943,150,0.0842105263157895
1132501,2393,1427,1167,62,0.0412725709372313
1132502,2394,1863,1586,52,0.0284450063211125
1132503,2395,2641,2225,63,0.0219928186714542
1132504,2396,1432,1064,163,0.108736059479554
1132505,2397,2360,1686,271,0.113690476190476
1132506,2398,2310,1863,214,0.0842391304347826
1132507,2399,2228,1749,145,0.0621791215059897
1132508,2400,3649,2442,518,0.13960231980116
1132509,2401,3004,2365,226,0.0706683695189442
1132510,2402,1884,1344,169,0.0811808118081181
1132511,2403,2116,1571,181,0.0848329048843188
1132512,2404,1527,1166,130,0.0823937554206418
1132513,2405,2855,2052,273,0.0937803692905734
1132514,2406,2823,2089,211,0.0650602409638554
1132515,2407,741,527,75,0.102661596958175
1132517,2408,2686,1771,156,0.0501424501424501
1132518,2409,1922,1506,106,0.0583554376657825
1132519,2410,2421,1639,484,0.170212765957447
1132520,2411,3715,2592,297,0.0765957446808511
1132521,2412,2274,1683,237,0.0825358851674641
1132523,2413,1538,1107,110,0.0807174887892377
1132601,2414,2167,1442,152,0.0686204431736955
1132602,2415,3173,2252,244,0.0804953560371517
1132603,2416,3297,2399,251,0.0810468552131701
1132604,2417,2958,2091,202,0.065795839380745
1132605,2418,2661,2152,78,0.0260586319218241
1132606,2419,2381,1710,219,0.0966785290628707
1132607,2420,6,3,0,0.0
1132608,2421,2668,2026,181,0.0637450199203187
1132609,2422,4,2,1,0.0
1132610,2423,0,0,0,0.0
1132611,2424,1649,1132,156,0.0720640569395018
1132612,2425,1021,779,75,0.0672703751617076
1132613,2426,4029,2950,286,0.0709171496760996
1132614,2427,100,78,4,0.0416666666666667
1132800,2428,1,0,0,0.0
1132801,2429,3462,2759,293,0.0845789281808239
1132802,2430,4614,3598,333,0.0684589800443459
1132803,2431,1334,1112,81,0.0589301903898459
1132804,2432,2547,2015,194,0.0766932270916335
1132805,2433,4315,3440,265,0.0589961843263868
1132806,2434,2551,2011,218,0.0879396984924623
1132807,2435,2536,2003,130,0.0508303975842979
1132808,2436,3205,2617,190,0.0595192674551698
1132809,2437,3145,2275,289,0.0922737306843267
1132810,2438,29,22,3,0.0869565217391304
1132900,2439,3291,2449,305,0.0822422258592471
1132901,2440,1727,1045,269,0.1772030651341
1132902,2441,2102,1355,201,0.0953090096798213
1132903,2442,3039,2111,286,0.0990052108005685
1132904,2443,13,5,3,0.142857142857143
1132905,2444,489,413,16,0.0338983050847458
1132910,2445,66,29,14,0.103448275862069
1132911,2446,320,211,26,0.0714285714285714
1132913,2447,14,9,3,0.0
113291,2448,170,102,47,0.166666666666667
1133000,2449,4580,3054,258,0.0617825793382849
1133001,2450,546,277,64,0.110714285714286
1133002,2451,955,547,455,0.371534195933457
1133003,2452,1853,1236,352,0.185365853658537
1133004,2453,1971,1480,550,0.277173913043478
1133005,2454,709,492,56,0.0756972111553785
1133006,2455,4591,3215,276,0.0651476251604621
1133007,2456,1727,1178,76,0.0426457789382071
1133008,2457,1443,767,130,0.0945406125166445
1133009,2458,0,0,0,0.0
1133010,2459,560,323,99,0.371069182389937
1133011,2460,1819,992,152,0.0939112487100103
1133012,2461,163,88,65,0.344086021505376
1133013,2462,925,479,226,0.228690228690229
1133014,2463,2699,1380,911,0.316536550745209
1133015,2464,282,153,128,0.519480519480519
1133016,2465,2002,1156,224,0.112280701754386
1133017,2466,874,391,77,0.0769230769230769
1133018,2467,1897,942,85,0.0442571127502634
1133019,2468,928,389,28,0.0452127659574468
1133020,2469,249,166,20,0.0869565217391304
1133021,2470,1167,463,78,0.0940919037199125
1133022,2471,2026,857,112,0.0540540540540541
1133023,2472,1325,633,62,0.0458860759493671
1133024,2473,1641,693,90,0.0387931034482759
1133025,2474,199,102,48,0.186813186813187
1133026,2475,888,379,44,0.0339425587467363
1133027,2476,1363,666,65,0.0457317073170732
1133028,2477,1002,510,45,0.0297029702970297
1133029,2478,935,463,87,0.103296703296703
1133030,2479,19,9,2,0.125
1133031,2480,808,412,301,0.380145278450363
1133032,2481,1314,632,652,0.446774193548387
1133033,2482,519,188,100,0.211640211640212
1133034,2483,1455,767,233,0.152925531914894
1133035,2484,1603,740,214,0.14344262295082
1133036,2485,41,11,34,0.909090909090909
1133037,2486,427,205,66,0.161904761904762
1133038,2487,865,518,73,0.0794573643410853
1133039,2488,2163,1186,198,0.0865546218487395
1133040,2489,1525,620,225,0.162866449511401
1133041,2490,206,85,67,0.289156626506024
1133042,2491,1552,706,140,0.0927246790299572
1133043,2492,2066,995,197,0.0919305413687436
1133044,2493,2753,1282,333,0.126651126651127
1133045,2494,611,355,62,0.0865921787709497
1133046,2495,2421,1499,451,0.178045515394913
1133047,2496,2058,1029,211,0.101477832512315
1133048,2497,2469,1375,151,0.0539541759053954
1133049,2498,1997,1104,169,0.0930656934306569
1133050,2499,1962,913,395,0.203579418344519
1133051,2500,871,420,72,0.0891566265060241
1133052,2501,2803,1298,134,0.0481740481740482
1133053,2502,2823,1442,330,0.127221037668799
1133054,2503,2544,1766,149,0.0493550196298374
1133055,2504,2227,1626,115,0.054434250764526
1133056,2505,2221,1604,132,0.0609831985065339
1133057,2506,2607,1494,607,0.212182061579652
1133058,2507,2176,1327,178,0.064442759666414
1133059,2508,1252,813,47,0.0332922318125771
1133060,2509,1477,908,38,0.0238365493757094
1133061,2510,1718,849,131,0.0833333333333333
1133062,2511,3093,1362,163,0.052437223042836
1133063,2512,4009,2147,335,0.090310442144873
1133064,2513,2505,1625,124,0.0423940149625935
1133065,2514,2375,1297,205,0.0852052672347018
1133066,2515,2154,1180,212,0.072289156626506
1133067,2516,3058,1431,77,0.0201149425287356
1133068,2517,3890,2341,284,0.0670940170940171
1133069,2518,1848,1008,83,0.041958041958042
1133070,2519,3129,1777,131,0.0459704880817253
1133071,2520,2600,1430,71,0.0244926522043387
1133072,2521,82,30,17,0.181818181818182
1133073,2522,190,104,14,0.0754716981132075
1133074,2523,778,372,495,0.650666666666667
1133075,2524,201,106,35,0.179245283018868
1133076,2525,0,0,0,0.0
1133077,2526,3167,2160,760,0.236059479553903
1133078,2527,3059,1872,582,0.175961017866811
1133079,2528,669,314,224,0.310679611650485
1133080,2529,1304,733,416,0.307162534435262
1133081,2530,1736,1289,120,0.0697674418604651
1133082,2531,3233,1467,616,0.191780821917808
1133083,2532,1258,685,535,0.390350877192982
1133084,2533,1296,888,226,0.163005780346821
1133085,2534,463,250,156,0.37246963562753
1133086,2535,4355,2943,290,0.0681576144834931
1133087,2536,0,0,0,0.0
1133088,2537,45,35,3,0.0857142857142857
1133089,2538,78,60,8,0.0294117647058824
1133090,2539,1624,1086,158,0.106603773584906
1133091,2540,0,0,0,0.0
1133092,2541,1702,887,162,0.0987654320987654
1133093,2542,14,7,8,0.5
1133094,2543,1,1,1,1.0
1133095,2544,2997,1597,264,0.0948717948717949
1133096,2545,3407,1814,322,0.095372460496614
1133097,2546,165,100,15,0.1
1133098,2547,267,149,13,0.0354609929078014
1133099,2548,334,158,34,0.115384615384615
113304,2549,3,1,1,0.0
113306,2550,0,0,0,0.0
113304,2551,0,0,0,0.0
113304,2552,12,5,2,0.2
113306,2553,0,0,0,0.0
1133100,2554,2373,1715,311,0.121994134897361
1133101,2555,786,629,61,0.071656050955414
1133102,2556,3194,1938,535,0.155930470347648
1133103,2557,3105,2176,370,0.0990415335463259
1133104,2558,2714,1908,441,0.156790770844258
1133105,2559,2540,1834,407,0.151448879168945
1133106,2560,3776,2517,569,0.138933121019108
1133107,2561,2618,1862,285,0.0888529886914378
1133108,2562,2446,1777,308,0.117222222222222
1133109,2563,3724,2827,395,0.0979908353894959
1133110,2564,3117,2204,338,0.10514440433213
1133111,2565,12,7,0,0.0
1133112,2566,32,25,3,0.115384615384615
1133113,2567,6,5,0,0.0
1133114,2568,6,4,0,0.0
1133115,2569,2330,1632,374,0.152760736196319
1133116,2570,9,6,2,0.0
1133117,2571,89,59,4,0.087719298245614
1133119,2572,0,0,0,0.0
113314,2573,0,0,0,0.0
113315,2574,0,0,0,0.0
1133200,2575,2217,1730,292,0.129032258064516
1133201,2576,1827,1270,399,0.209486166007905
1133202,2577,2205,1547,402,0.165806451612903
1133203,2578,2045,1417,363,0.149751596877218
1133204,2579,2715,1685,682,0.244510385756677
1133205,2580,1898,1292,346,0.169504643962848
1133206,2581,2382,1786,524,0.205
1133207,2582,2813,1852,755,0.268147345612134
1133208,2583,2003,1186,598,0.282203389830508
1133209,2584,195,140,61,0.316901408450704
1133210,2585,2183,1493,530,0.238191632928475
1133211,2586,1409,771,685,0.507265521796565
113320,2587,0,0,0,0.0
113321,2588,0,0,0,0.0
113321,2589,0,0,0,0.0
113320,2590,0,0,0,0.0
113321,2591,0,0,0,0.0
1133304,2592,2985,1966,569,0.183725690890481
1133305,2593,4279,2863,779,0.166899441340782
1133306,2594,1907,1040,495,0.232313575525813
1133307,2595,2176,1164,547,0.235497835497836
1133308,2596,2333,1285,698,0.283268482490272
1133309,2597,2190,1426,321,0.133380884450785
1133310,2598,2999,1738,659,0.220605355064028
1133311,2599,2546,1511,620,0.244224422442244
1133312,2600,3280,2235,596,0.17397137745975
1133313,2601,3409,2353,659,0.174304068522484
1133314,2602,3550,2439,758,0.197038255861785
1133315,2603,1747,873,391,0.216743119266055
1133316,2604,2914,1953,553,0.186536485097636
1133317,2605,1993,1379,352,0.167257264351524
1133318,2606,1623,1114,320,0.188612099644128
1133319,2607,86,59,14,0.180327868852459
1133321,2608,0,0,0,0.0
1133325,2609,2046,1406,324,0.170243204577969
1133327,2610,4,2,4,0.0
1133328,2611,34,20,9,0.1
1133500,2612,3591,2850,263,0.0681028492008339
1133501,2613,7,8,0,0.0
1133503,2614,1331,1057,115,0.0694835680751174
1133504,2615,666,528,40,0.0657894736842105
1133600,2616,2364,1668,248,0.0809838032393521
1133601,2617,2032,1634,152,0.0712545676004872
1133602,2618,632,520,42,0.0633397312859885
1133603,2619,271,218,13,0.04
1133604,2620,2835,2042,203,0.0659501709819248
1133605,2621,2450,1643,203,0.0694103194103194
1133606,2622,2592,1752,130,0.0424311926605505
1133607,2623,3940,3080,187,0.0401436031331593
1133608,2624,3249,2494,169,0.0450737933785401
1133609,2625,3303,2413,270,0.0732312784443525
1133610,2626,589,392,62,0.0942408376963351
1133611,2627,1155,823,119,0.0991535671100363
1133612,2628,3207,2331,208,0.060671256454389
1133613,2629,729,489,110,0.144628099173554
1133614,2630,986,675,76,0.0496240601503759
1133615,2631,2633,1866,161,0.0560897435897436
1133616,2632,724,459,71,0.084051724137931
1133617,2633,2563,1830,159,0.0503211991434689
1133618,2634,518,418,45,0.0722610722610723
1133619,2635,339,167,84,0.270440251572327
1133620,2636,1371,1026,127,0.0796116504854369
1133621,2637,712,479,49,0.069327731092437
1133701,2638,4,4,0,0.0
1133702,2639,0,0,0,0.0
1133800,2640,4667,3272,329,0.0562347188264059
1133801,2641,518,247,279,0.508
1133802,2642,4204,2621,359,0.0806327160493827
1133803,2643,3793,2424,261,0.0520399666944213
1133805,2644,5080,3445,247,0.040981240981241
1133806,2645,1044,720,60,0.0577464788732394
1133807,2646,2560,1777,205,0.0809898762654668
1133808,2647,4201,2809,670,0.141030195381883
1133809,2648,386,230,70,0.18141592920354
1133900,2649,3400,2284,474,0.08656330749354
1133920,2650,2585,1544,473,0.17845554834523
1133921,2651,5059,2991,1302,0.235796387520525
1133922,2652,83,50,22,0.346153846153846
1133940,2653,2478,1320,690,0.249264705882353
1133950,2654,2515,1293,495,0.164373088685015
1133951,2655,2856,1924,230,0.0875127942681679
1133952,2656,148,100,12,0.0891089108910891
1133960,2657,3438,2576,356,0.101747572815534
1133961,2658,2635,1936,373,0.132542547705003
1133962,2659,4720,3476,580,0.118171362852214
1133963,2660,2525,1895,292,0.0998415213946117
1133964,2661,2247,1573,334,0.131396083385976
1133965,2662,3349,2471,417,0.136693548387097
1133966,2663,3721,2627,517,0.138321995464853
1133967,2664,1460,1005,228,0.15984015984016
1133968,2665,3772,2729,499,0.132675438596491
1133969,2666,2923,2272,239,0.0718038528896672
1133970,2667,3430,2650,366,0.106969809914275
1133971,2668,2965,2041,415,0.125780124819971
1133980,2669,3673,2651,414,0.121647147714394
1133981,2670,1677,1246,140,0.0768614891913531
1133982,2671,3373,2560,414,0.0958060792612543
1133983,2672,2027,1541,150,0.0958466453674121
1133984,2673,1443,1039,248,0.118840579710145
1134000,2674,580,268,115,0.219512195121951
1134001,2675,1267,756,726,0.571989528795812
1134002,2676,1064,798,211,0.184405940594059
1134003,2677,464,192,260,0.568306010928962
1134004,2678,1790,1125,699,0.370106761565836
1134005,2679,1011,612,355,0.308600337268128
1134006,2680,1302,953,300,0.191129883843717
1134007,2681,208,175,35,0.159763313609467
1134008,2682,806,313,473,0.579804560260586
1134009,2683,1601,899,1156,0.731073446327684
1134010,2684,1387,1080,348,0.215341959334566
1134011,2685,875,517,514,0.540384615384615
1134012,2686,89,64,28,0.283582089552239
1134013,2687,324,266,38,0.105660377358491
1134014,2688,1954,1604,98,0.044181705040448
1134015,2689,1699,1163,238,0.116040955631399
1134016,2690,1729,1176,213,0.117446808510638
1134017,2691,476,381,46,0.0951086956521739
1134018,2692,1143,865,77,0.0598388952819333
1134019,2693,2795,1792,406,0.144968732234224
1134020,2694,1157,697,418,0.327007299270073
1134021,2695,2595,1768,515,0.172902494331066
1134022,2696,1694,968,250,0.240799158780231
1134023,2697,7,2,0,0.0
1134024,2698,2370,1210,413,0.183622828784119
1134025,2699,394,216,139,0.383495145631068
1134026,2700,157,87,80,0.609195402298851
1134027,2701,381,185,323,0.879120879120879
1134028,2702,1063,554,275,0.298913043478261
1134029,2703,22,7,9,0.333333333333333
1134030,2704,26,15,24,0.923076923076923
1134031,2705,2397,1223,521,0.224406224406224
1134033,2706,2189,1508,193,0.0955932203389831
1134035,2707,1276,805,180,0.13200498132005
1134036,2708,928,504,426,0.479591836734694
1134037,2709,187,120,103,0.495726495726496
1134038,2710,2071,1180,584,0.272881355932203
1134039,2711,688,317,202,0.303405572755418
1134040,2712,829,409,158,0.185542168674699
1134041,2713,641,327,201,0.328313253012048
1134043,2714,1316,715,621,0.442389758179232
1134044,2715,1214,594,627,0.51602023608769
1134046,2716,1362,678,578,0.461194029850746
1134047,2717,947,452,212,0.191873589164786
1134048,2718,106,8,20,0.333333333333333
1134049,2719,0,0,0,0.0
1134050,2720,4250,3035,820,0.190822053482998
1134051,2721,0,1,0,0.0
1134052,2722,4166,2593,1111,0.279846449136276
1134053,2723,467,290,145,0.272727272727273
1134054,2724,555,306,411,0.737012987012987
1134055,2725,2775,1540,1348,0.473139158576052
1134056,2726,2935,1593,1260,0.433481858688733
1134057,2727,1678,989,1041,0.596757852077001
1134058,2728,1051,586,728,0.656946826758148
1134059,2729,407,237,139,0.337552742616034
1134060,2730,2703,1318,1481,0.585365853658537
1134061,2731,2553,1346,2016,0.781487101669196
1134062,2732,2026,1063,1625,0.804368471035138
1134063,2733,3012,1872,1815,0.557990379476216
1134065,2734,844,410,650,0.7725
1134066,2735,1304,620,997,0.793159609120521
1134067,2736,2142,1171,1499,0.692508710801394
1134068,2737,2049,1145,1386,0.636363636363636
1134069,2738,3098,1827,2159,0.641717116125482
1134070,2739,1745,889,1275,0.704805491990847
1134071,2740,383,198,242,0.647368421052632
1134072,2741,340,170,213,0.586826347305389
1134073,2742,1523,1037,665,0.407054337464252
1134074,2743,2784,1936,920,0.2744892613934
1134075,2744,1195,653,655,0.453149001536098
1134076,2745,3115,1699,1662,0.517857142857143
1134077,2746,1031,753,365,0.317757009345794
1134078,2747,1911,1346,712,0.300075018754689
1134079,2748,3878,3013,554,0.12869970069837
1134080,2749,678,589,64,0.100169779286927
1134081,2750,3776,1729,2856,0.770808909730363
1134082,2751,1553,1152,296,0.17986230636833
1134083,2752,1406,941,488,0.287086446104589
1134084,2753,655,338,407,0.626112759643917
1134085,2754,1052,512,884,0.828740157480315
1134086,2755,3016,1709,1734,0.583138173302108
1134087,2756,1146,470,650,0.570484581497797
1134088,2757,502,219,276,0.557692307692308
1134090,2758,99,54,72,0.8
1134091,2759,0,0,0,0.0
1134092,2760,173,120,46,0.247863247863248
1134093,2761,105,56,6,0.0188679245283019
1134094,2762,497,340,200,0.389380530973451
1134095,2763,45,32,14,0.233333333333333
1134096,2764,20,10,0,0.0
1134097,2765,996,652,429,0.416923076923077
1134098,2766,42,38,2,0.0588235294117647
1134099,2767,1261,1032,102,0.0647002854424358
113402,2768,0,0,0,0.0
113403,2769,0,0,0,0.0
1134100,2770,22,17,0,0.0
1134101,2771,147,61,116,0.816666666666667
1134107,2772,139,75,77,0.552238805970149
1134108,2773,67,29,17,0.206896551724138
1134109,2774,60,35,9,0.21875
1134110,2775,1030,516,241,0.191780821917808
1134111,2776,351,196,253,0.678756476683938
1134112,2777,148,91,18,0.152941176470588
1134113,2778,2188,1192,1686,0.763113367174281
1134114,2779,1855,949,1509,0.802375809935205
1134115,2780,326,273,46,0.139705882352941
1134116,2781,0,0,0,0.0
1134117,2782,166,29,15,0.1
1134118,2783,1,0,0,0.0
1134119,2784,5,4,0,0.0
1134120,2785,791,309,546,0.760797342192691
1134122,2786,0,0,0,0.0
1134125,2787,0,0,0,0.0
1134126,2788,1577,1339,47,0.0309901738473167
1134127,2789,509,430,16,0.0326340326340326
1134128,2790,1358,1135,74,0.0580985915492958
1134129,2791,1750,1505,38,0.0218978102189781
1134130,2792,1757,1458,140,0.0724043715846995
1134131,2793,1882,1281,256,0.172009382329945
1134135,2794,1743,991,583,0.238193018480493
1134141,2795,137,107,8,0.130841121495327
1134143,2796,168,87,44,0.348837209302326
1134145,2797,0,0,0,0.0
1134147,2798,36,27,28,0.185185185185185
1134149,2799,65,45,55,0.422222222222222
1134152,2800,1,0,1,0.0
1134153,2801,261,202,36,0.12807881773399
1134157,2802,336,162,222,0.734177215189873
1134161,2803,919,575,410,0.282495667244367
1134166,2804,0,0,0,0.0
113411,2805,0,0,0,0.0
1134300,2806,1599,834,1238,0.77125748502994
1134500,2807,2385,1670,616,0.242771084337349
1134501,2808,2383,1597,536,0.202744853399875
1134502,2809,3686,2544,731,0.187178472497032
1134503,2810,4624,3137,1327,0.271137952956135
1134504,2811,1470,943,525,0.331562167906482
1134505,2812,2148,1373,752,0.325867052023121
1134506,2813,1535,872,685,0.414965986394558
1134507,2814,1243,638,273,0.1939586645469
1134508,2815,714,356,345,0.482035928143713
1134509,2816,1686,973,684,0.352757544224766
1134510,2817,2282,1230,1345,0.568643379366369
1134511,2818,2001,1045,872,0.405714285714286
1134512,2819,1452,812,543,0.311801242236025
1134513,2820,2994,1466,1024,0.336283185840708
1134514,2821,1451,885,489,0.313657407407407
1134515,2822,2320,1118,1465,0.617117117117117
1134516,2823,47,18,31,0.588235294117647
1134517,2824,3221,2281,549,0.165791776027996
1134518,2825,2117,1210,713,0.316225165562914
1134519,2826,3190,2425,589,0.183606557377049
1134520,2827,1058,598,566,0.537437603993344
1134521,2828,4320,2983,1307,0.28313856427379
1134522,2829,3850,2634,842,0.192048012003001
1134523,2830,557,453,57,0.108225108225108
1134525,2831,1494,837,603,0.374848851269649
1134527,2832,1830,919,1089,0.594950603732162
1134528,2833,0,0,0,0.0
1134529,2834,759,543,138,0.183970856102004
1134530,2835,364,155,115,0.24375
1134531,2836,607,351,247,0.355300859598854
1134532,2837,331,196,177,0.515463917525773
1134533,2838,1074,691,481,0.411764705882353
1134534,2839,97,49,63,0.634615384615385
1134535,2840,926,506,523,0.533864541832669
1134536,2841,47,29,20,0.517241379310345
1134537,2842,3,3,0,0.0
1134538,2843,969,529,364,0.377906976744186
1134539,2844,0,0,0,0.0
1134541,2845,0,0,0,0.0
1134542,2846,0,0,0,0.0
1134554,2847,60,33,15,0.3125
1134555,2848,34,19,10,0.315789473684211
1134557,2849,0,0,0,0.0
1134558,2850,0,0,0,0.0
1134559,2851,0,0,0,0.0
1134600,2852,2489,1683,554,0.201796407185629
1134601,2853,3980,2653,1150,0.282031842304776
1134602,2854,2077,1308,775,0.349157733537519
1134603,2855,81,29,43,0.46875
1134604,2856,3064,1856,1143,0.350108225108225
1134605,2857,2589,1582,791,0.279187817258883
1134606,2858,2989,1779,1189,0.364050056882821
1134607,2859,1957,1109,898,0.41780199818347
1134608,2860,3735,2301,604,0.155719878207916
1134609,2861,2123,1113,631,0.273636363636364
1134610,2862,2395,1550,697,0.276595744680851
1134611,2863,1783,1052,627,0.313218390804598
1134612,2864,340,229,104,0.323008849557522
1134613,2865,839,442,428,0.518433179723502
1134614,2866,521,388,64,0.116161616161616
1134615,2867,226,133,104,0.417910447761194
1134616,2868,1370,784,617,0.407643312101911
1134617,2869,185,123,45,0.195121951219512
1134618,2870,482,304,225,0.438311688311688
1134619,2871,1301,967,315,0.224719101123595
1134620,2872,1705,1095,486,0.25092936802974
1134621,2873,3815,2298,661,0.172383073496659
1134622,2874,2021,1302,528,0.264957264957265
1134623,2875,2589,1601,1035,0.397862979258328
1134624,2876,1693,1131,526,0.310008857395926
1134625,2877,2210,1570,384,0.164507772020725
1134626,2878,2786,2037,569,0.190688459633482
1134627,2879,4328,3034,331,0.102155887230514
1134628,2880,2244,1244,275,0.127257799671593
1134629,2881,1448,859,359,0.209891435464415
1134630,2882,1591,1108,253,0.147272727272727
1134631,2883,1252,898,267,0.194961664841183
1134632,2884,1973,1288,210,0.0877742946708464
1134633,2885,1049,627,123,0.0856219709208401
1134634,2886,3879,2706,327,0.0824626865671642
1134639,2887,710,388,239,0.335051546391753
1134640,2888,2860,1761,388,0.131487889273356
1134641,2889,569,369,197,0.340782122905028
1134642,2890,187,96,68,0.382978723404255
1134644,2891,14,11,0,0.0
1134646,2892,604,343,203,0.340175953079179
1134648,2893,2397,1447,293,0.116065109695683
1134649,2894,122,49,71,0.591836734693878
1134651,2895,75,25,54,0.62962962962963
1134652,2896,865,425,460,0.5
1134653,2897,128,49,45,0.369565217391304
1134654,2898,1254,690,557,0.423076923076923
1134655,2899,52,48,7,0.106382978723404
1134656,2900,149,85,44,0.337209302325581
1134657,2901,109,47,24,0.22
1134658,2902,93,57,36,0.327272727272727
1134659,2903,239,144,111,0.482758620689655
1134660,2904,46,23,21,0.391304347826087
1134661,2905,993,524,544,0.521400778210117
1134662,2906,336,189,154,0.459893048128342
1134663,2907,0,0,0,0.0
1134664,2908,1096,767,219,0.0996068152031455
1134665,2909,0,0,0,0.0
1134667,2910,0,0,0,0.0
