CNTYVTD,VTDKEY,Voter_Registration,Turnout,Spanish_Surname_Voter_Registration,Spanish_Surname_Turnout
1132902,2441,2016,105,201,0.0720720720720721
1132903,2442,2929,141,310,0.0272108843537415
1132904,2443,10,1,2,0.0
1132905,2444,514,118,15,0.032258064516129
1132910,2445,66,4,18,0.0
1132911,2446,299,19,19,0.0
1132913,2447,9,2,0,0.0
113291,2448,0,0,0,0.0
1133000,2449,4127,153,249,0.0822784810126582
1133001,2450,551,6,77,0.142857142857143
1133002,2451,1022,16,484,0.470588235294118
1133003,2452,1792,33,370,0.333333333333333
1133004,2453,1964,79,570,0.172839506172839
1133005,2454,946,13,73,0.0588235294117647
1133006,2455,4401,178,282,0.050561797752809
1133007,2456,1615,82,93,0.0
1133008,2457,3560,24,311,0.0869565217391304
1133009,2458,1,0,0,0.0
1133010,2459,514,6,100,0.666666666666667
1133011,2460,1074,25,87,0.0344827586206897
1133012,2461,184,3,69,0.666666666666667
1133013,2462,912,30,235,0.0333333333333333
1133014,2463,2823,58,974,0.155172413793103
1133015,2464,291,13,140,0.153846153846154
1133016,2465,1813,43,218,0.136363636363636
1133017,2466,829,4,77,0.25
1133018,2467,1800,16,81,0.307692307692308
1133019,2468,852,5,32,0.0
1133020,2469,224,6,17,0.0
1133021,2470,1080,1,87,0.0
1133022,2471,1962,7,122,0.285714285714286
1133023,2472,1300,6,66,0.0
1133024,2473,1589,6,100,0.0
1133025,2474,168,1,42,0.0
1133026,2475,869,5,54,0.2
1133027,2476,1323,3,72,0.125
1133028,2477,978,1,53,0.0
1133029,2478,895,0,89,0.0
1133030,2479,12,0,3,0.0
1133031,2480,815,18,305,0.235294117647059
1133032,2481,1268,15,613,0.461538461538462
1133033,2482,480,3,100,0.333333333333333
1133034,2483,1440,8,245,0.444444444444444
1133035,2484,1572,10,245,0.0
1133036,2485,32,0,29,0.0
1133037,2486,431,2,87,0.5
1133038,2487,817,4,77,0.0
1133039,2488,2094,11,213,0.0833333333333333
1133040,2489,1459,1,232,0.5
1133041,2490,211,0,61,0.0
1133042,2491,1503,8,167,0.25
1133043,2492,1991,7,227,0.5
1133044,2493,2679,5,368,0.2
1133045,2494,643,3,72,0.333333333333333
1133046,2495,2326,49,450,0.196078431372549
1133047,2496,1871,62,203,0.15
1133048,2497,2356,7,175,0.0
1133049,2498,1904,4,184,0.0
1133050,2499,1906,8,425,0.125
1133051,2500,847,2,83,0.0
1133052,2501,2641,7,154,0.0
1133053,2502,2693,20,333,0.105263157894737
1133054,2503,2524,26,168,0.04
1133055,2504,2187,32,136,0.0857142857142857
1133056,2505,2202,22,146,0.0909090909090909
1133057,2506,2585,33,642,0.363636363636364
1133058,2507,2093,9,186,0.333333333333333
1133059,2508,1192,3,47,0.0
1133060,2509,1412,2,46,0.0
1133061,2510,1625,3,148,0.0
1133062,2511,3070,10,199,0.2
1133063,2512,3772,22,341,0.0909090909090909
1133064,2513,2447,8,133,0.0
1133065,2514,2299,3,232,0.0
1133066,2515,2040,7,227,0.0
1133067,2516,2784,10,74,0.0
1133068,2517,3847,24,309,0.130434782608696
1133069,2518,1803,10,96,0.0833333333333333
1133070,2519,3071,23,158,0.19047619047619
1133071,2520,2487,14,81,0.0
1133072,2521,72,0,18,0.0
1133073,2522,186,0,16,0.0
1133074,2523,790,11,520,0.363636363636364
1133075,2524,192,8,34,0.25
1133076,2525,0,0,0,0.0
1133077,2526,3126,126,769,0.234375
1133078,2527,2953,71,601,0.173913043478261
1133079,2528,660,14,247,0.0
1133080,2529,1320,49,424,0.183673469387755
1133081,2530,1627,130,114,0.0236220472440945
1133082,2531,3055,18,641,0.166666666666667
1133083,2532,1317,43,559,0.142857142857143
1133084,2533,1217,23,232,0.166666666666667
1133085,2534,394,12,149,0.0833333333333333
1133086,2535,3938,151,281,0.0208333333333333
1133087,2536,0,0,0,0.0
1133088,2537,85,6,14,0.333333333333333
1133089,2538,97,7,6,0.0
1133090,2539,1523,26,157,0.037037037037037
1133091,2540,0,0,0,0.0
1133092,2541,1643,6,161,0.571428571428571
1133093,2542,15,0,9,0.0
1133094,2543,1,0,1,0.0
1133095,2544,2351,95,191,0.0869565217391304
1133096,2545,2803,79,292,0.0266666666666667
1133097,2546,155,1,18,0.0
1133098,2547,253,0,17,0.0
1133099,2548,316,1,37,0.0
113304,2549,4,0,0,0.0
113306,2550,0,0,0,0.0
113304,2551,0,0,0,0.0
113304,2552,14,0,2,0.0
113306,2553,0,0,0,0.0
1133100,2554,2332,129,314,0.130769230769231
1133101,2555,860,42,72,0.0975609756097561
1133102,2556,3107,58,532,0.137931034482759
1133103,2557,3102,98,359,0.128712871287129
1133104,2558,2698,114,480,0.0869565217391304
1133105,2559,2491,147,429,0.113333333333333
1133106,2560,3698,111,584,0.123893805309735
1133107,2561,2582,51,304,0.0961538461538462
1133108,2562,2485,213,334,0.0837209302325581
1133109,2563,3757,359,455,0.0621468926553672
1133110,2564,3073,66,345,0.0606060606060606
1133111,2565,10,0,0,0.0
1133112,2566,42,5,6,0.166666666666667
1133113,2567,5,0,0,0.0
1133114,2568,6,2,0,0.0
1133115,2569,2320,95,370,0.135416666666667
1133116,2570,9,0,0,0.0
1133117,2571,35,0,0,0.0
1133119,2572,0,0,0,0.0
113314,2573,0,0,0,0.0
113315,2574,0,0,0,0.0
1133200,2575,2198,267,326,0.0769230769230769
1133201,2576,1766,163,418,0.117283950617284
1133202,2577,2191,100,424,0.1
1133203,2578,2003,139,366,0.0942028985507246
1133204,2579,2652,177,728,0.136363636363636
1133205,2580,1817,31,360,0.193548387096774
1133206,2581,2360,282,563,0.0699300699300699
1133207,2582,2804,220,787,0.162162162162162
1133208,2583,1968,87,606,0.150537634408602
1133209,2584,189,24,60,0.125
1133210,2585,2142,184,542,0.0765027322404372
1133211,2586,1383,52,702,0.156862745098039
113320,2587,0,0,0,0.0
113321,2588,0,0,0,0.0
113321,2589,0,0,0,0.0
113320,2590,2,0,0,0.0
113321,2591,0,0,0,0.0
1133304,2592,2980,189,577,0.0691489361702128
1133305,2593,4146,306,831,0.0779220779220779
1133306,2594,1888,91,509,0.0659340659340659
1133307,2595,2092,76,563,0.0649350649350649
1133308,2596,2307,118,721,0.0434782608695652
1133309,2597,2077,194,324,0.046875
1133310,2598,2936,168,687,0.0479041916167665
1133311,2599,2441,152,639,0.105263157894737
1133312,2600,3219,204,624,0.155778894472362
1133313,2601,3422,163,670,0.11875
1133314,2602,3481,182,766,0.111111111111111
1133315,2603,1732,68,407,0.0746268656716418
1133316,2604,2855,185,580,0.118279569892473
1133317,2605,2220,109,403,0.0803571428571429
1133318,2606,1582,80,321,0.075
1133319,2607,122,2,27,0.5
1133321,2608,0,0,0,0.0
1133325,2609,1875,60,312,0.133333333333333
1133327,2610,6,0,4,0.0
1133328,2611,40,3,10,0.0
1133500,2612,3734,429,270,0.0410958904109589
1133501,2613,6,2,0,0.0
1133503,2614,1280,167,116,0.0294117647058824
1133504,2615,808,119,67,0.0578512396694215
1133600,2616,2422,65,267,0.0606060606060606
1133601,2617,2014,117,158,0.076271186440678
1133602,2618,650,27,44,0.0740740740740741
1133603,2619,269,10,15,0.0
1133604,2620,2814,104,237,0.0648148148148148
1133605,2621,2309,57,209,0.0526315789473684
1133606,2622,2522,47,134,0.191489361702128
1133607,2623,3898,80,218,0.0246913580246914
1133608,2624,3324,42,203,0.175
1133609,2625,3372,105,302,0.0471698113207547
1133610,2626,559,35,65,0.0833333333333333
1133611,2627,1133,48,139,0.0833333333333333
1133612,2628,3151,105,230,0.0857142857142857
1133613,2629,716,33,118,0.0
1133614,2630,949,13,75,0.0
1133615,2631,2622,41,167,0.0975609756097561
1133616,2632,717,16,79,0.0
1133617,2633,2606,31,169,0.266666666666667
1133618,2634,616,11,56,0.272727272727273
1133619,2635,323,13,97,0.307692307692308
1133620,2636,1366,39,144,0.102564102564103
1133621,2637,707,17,57,0.117647058823529
1133701,2638,5,2,0,0.0
1133702,2639,1,0,0,0.0
1133800,2640,4656,47,337,0.173913043478261
1133801,2641,540,6,297,0.166666666666667
1133802,2642,4068,54,387,0.188679245283019
1133803,2643,3676,32,274,0.0
1133805,2644,5020,52,265,0.0754716981132075
1133806,2645,1046,11,63,0.0833333333333333
1133807,2646,2543,63,218,0.125
1133808,2647,4274,239,756,0.0954356846473029
1133809,2648,381,10,77,0.0
1133900,2649,3347,67,451,0.171428571428571
1133920,2650,2550,190,533,0.0518134715025907
1133921,2651,5244,286,1440,0.0915492957746479
1133922,2652,92,4,27,0.25
1133940,2653,2592,80,724,0.0875
1133950,2654,2454,51,501,0.0769230769230769
1133951,2655,3122,66,337,0.102941176470588
1133952,2656,145,7,11,0.0
1133960,2657,3519,262,379,0.0347490347490347
1133961,2658,2664,209,333,0.0480769230769231
1133962,2659,4897,440,634,0.0857787810383747
1133963,2660,2447,207,273,0.0388349514563107
1133964,2661,2217,174,337,0.0965909090909091
1133965,2662,3358,229,482,0.111111111111111
1133966,2663,3740,254,527,0.0823529411764706
1133967,2664,1494,133,237,0.0300751879699248
1133968,2665,3786,308,509,0.0555555555555556
1133969,2666,2906,493,248,0.0420841683366733
1133970,2667,3448,435,417,0.0321100917431193
1133971,2668,3106,237,428,0.0585774058577406
1133980,2669,3705,298,442,0.07
1133981,2670,1652,204,145,0.0294117647058824
1133982,2671,3388,365,386,0.037940379403794
1133983,2672,2279,258,206,0.0428015564202335
1133984,2673,1440,154,216,0.0860927152317881
1134000,2674,529,6,114,0.0
1134001,2675,1256,28,705,0.296296296296296
1134002,2676,1026,79,203,0.0493827160493827
1134003,2677,437,2,245,0.666666666666667
1134004,2678,1766,80,704,0.134146341463415
1134005,2679,967,54,347,0.203703703703704
1134006,2680,1305,85,294,0.0555555555555556
1134007,2681,194,22,35,0.0909090909090909
1134008,2682,772,6,451,0.166666666666667
1134009,2683,1581,21,1125,0.523809523809524
1134010,2684,1329,97,324,0.0434782608695652
1134011,2685,861,31,492,0.290322580645161
1134012,2686,92,5,30,0.0
1134013,2687,318,42,35,0.0714285714285714
1134014,2688,2009,288,99,0.0342465753424658
1134015,2689,1701,73,249,0.0384615384615385
1134016,2690,1695,60,216,0.0677966101694915
1134017,2691,463,26,48,0.0833333333333333
1134018,2692,1148,83,82,0.0120481927710843
1134019,2693,2693,36,396,0.216216216216216
1134020,2694,1143,18,405,0.263157894736842
1134021,2695,2620,97,488,0.161290322580645
1134022,2696,1420,33,236,0.0909090909090909
1134023,2697,6,0,0,0.0
1134024,2698,2330,14,410,0.142857142857143
1134025,2699,385,1,139,0.0
1134026,2700,164,4,87,0.5
1134027,2701,382,2,320,1.0
1134028,2702,1106,3,322,0.333333333333333
1134029,2703,23,0,12,0.0
1134030,2704,23,0,21,0.0
1134031,2705,2394,19,565,0.45
1134033,2706,2090,47,205,0.0444444444444444
1134035,2707,1234,34,174,0.0571428571428571
1134036,2708,883,3,424,0.666666666666667
1134037,2709,188,2,102,0.5
1134038,2710,2090,17,596,0.235294117647059
1134039,2711,677,3,210,0.666666666666667
1134040,2712,810,1,165,1.0
1134041,2713,663,4,233,0.75
1134043,2714,1307,11,625,0.636363636363636
1134044,2715,1194,7,637,0.5
1134046,2716,1325,5,588,0.8
1134047,2717,926,5,221,0.0
1134048,2718,72,1,13,0.0
1134049,2719,0,0,0,0.0
1134050,2720,4204,188,861,0.104166666666667
1134051,2721,0,0,0,0.0
1134052,2722,4133,161,1098,0.149068322981366
1134053,2723,480,15,152,0.266666666666667
1134054,2724,547,8,404,0.625
1134055,2725,2706,57,1314,0.456140350877193
1134056,2726,2874,24,1269,0.36
1134057,2727,1675,29,1059,0.241379310344828
1134058,2728,1022,22,711,0.347826086956522
1134059,2729,414,3,154,1.0
1134060,2730,2695,37,1500,0.472222222222222
1134061,2731,2516,38,1991,0.342105263157895
1134062,2732,2005,28,1592,0.551724137931034
1134063,2733,2993,78,1804,0.285714285714286
1134065,2734,802,17,594,0.470588235294118
1134066,2735,1288,20,976,0.666666666666667
1134067,2736,2143,44,1490,0.5
1134068,2737,2045,51,1363,0.56
1134069,2738,3103,69,2109,0.464788732394366
1134070,2739,1697,30,1243,0.645161290322581
1134071,2740,371,1,235,1.0
1134072,2741,328,0,208,0.0
1134073,2742,1573,65,698,0.318181818181818
1134074,2743,2694,106,916,0.185185185185185
1134075,2744,1280,15,631,0.357142857142857
1134076,2745,2992,63,1623,0.5
1134077,2746,1020,21,353,0.25
1134078,2747,1886,43,671,0.111111111111111
1134079,2748,3862,295,554,0.0702341137123746
1134080,2749,692,91,70,0.043010752688172
1134081,2750,3733,45,2817,0.777777777777778
1134082,2751,1751,25,312,0.192307692307692
1134083,2752,1351,17,458,0.352941176470588
1134084,2753,668,8,401,0.888888888888889
1134085,2754,1027,12,853,0.916666666666667
1134086,2755,3038,57,1711,0.543859649122807
1134087,2756,1112,6,622,0.666666666666667
1134088,2757,482,3,270,0.333333333333333
1134090,2758,98,7,74,0.857142857142857
1134091,2759,0,0,0,0.0
1134092,2760,173,7,47,0.0
1134093,2761,92,1,5,1.0
1134094,2762,497,32,205,0.0263157894736842
1134095,2763,52,3,16,0.0
1134096,2764,10,2,0,0.0
1134097,2765,1021,40,448,0.105263157894737
1134098,2766,43,2,1,0.0
1134099,2767,1286,192,92,0.0051020408163265
113402,2768,0,0,0,0.0
113403,2769,0,0,0,0.0
1134100,2770,24,1,1,0.0
1134101,2771,151,0,119,0.0
1134107,2772,137,1,77,0.0
1134108,2773,64,0,18,0.0
1134109,2774,58,0,10,0.0
1134110,2775,1003,6,253,0.0
1134111,2776,347,13,254,0.357142857142857
1134112,2777,117,5,13,0.2
1134113,2778,2188,34,1672,0.472222222222222
1134114,2779,1783,30,1446,0.633333333333333
1134115,2780,321,28,52,0.142857142857143
1134116,2781,0,0,0,0.0
1134117,2782,162,0,15,0.0
1134118,2783,0,0,0,0.0
1134119,2784,2,0,0,0.0
1134120,2785,780,1,522,0.0
1134122,2786,0,0,0,0.0
1134125,2787,0,0,0,0.0
1134126,2788,1581,246,47,0.0271317829457364
1134127,2789,508,92,19,0.021505376344086
1134128,2790,1353,251,75,0.0436507936507936
1134129,2791,1750,311,37,0.0097087378640776
1134130,2792,1715,256,125,0.0451127819548872
1134131,2793,1728,27,240,0.111111111111111
1134135,2794,1749,27,534,0.172413793103448
1134141,2795,134,9,12,0.0
1134143,2796,139,1,29,0.0
1134145,2797,0,0,0,0.0
1134147,2798,56,1,36,0.0
1134149,2799,58,1,32,0.0
1134152,2800,1,0,0,0.0
1134153,2801,223,1,24,0.0
1134157,2802,334,4,246,0.0
1134161,2803,966,23,468,0.608695652173913
1134166,2804,6,0,0,0.0
113411,2805,0,0,0,0.0
1134300,2806,1551,44,1214,0.441860465116279
1134500,2807,2380,144,637,0.0763888888888889
1134501,2808,2375,158,543,0.132911392405063
1134502,2809,3636,209,774,0.0904761904761905
1134503,2810,4789,191,1376,0.165775401069519
1134504,2811,1439,74,536,0.22972972972973
1134505,2812,2174,153,788,0.147651006711409
1134506,2813,1537,92,693,0.106382978723404
1134507,2814,1195,10,277,0.1
1134508,2815,689,26,335,0.153846153846154
1134509,2816,1645,140,693,0.123188405797101
1134510,2817,2248,82,1331,0.333333333333333
1134511,2818,2005,97,911,0.183673469387755
1134512,2819,1368,84,530,0.154761904761905
1134513,2820,2890,94,1024,0.105263157894737
1134514,2821,1430,116,513,0.0854700854700855
1134515,2822,2301,69,1479,0.27536231884058
1134516,2823,49,1,31,0.0
1134517,2824,3119,411,598,0.0532687651331719
1134518,2825,2098,93,735,0.180851063829787
1134519,2826,3244,308,615,0.0865384615384615
1134520,2827,1055,33,592,0.205882352941176
1134521,2828,4314,340,1344,0.165680473372781
1134522,2829,3933,207,858,0.0776699029126214
1134523,2830,603,54,69,0.0740740740740741
1134525,2831,1498,61,611,0.21875
1134527,2832,1831,44,1104,0.227272727272727
1134528,2833,0,0,0,0.0
1134529,2834,771,52,159,0.0961538461538462
1134530,2835,372,0,118,0.0
1134531,2836,597,40,249,0.0487804878048781
1134532,2837,342,16,179,0.25
1134533,2838,1087,49,487,0.2
1134534,2839,102,5,68,0.4
1134535,2840,926,29,522,0.517241379310345
1134536,2841,46,2,20,0.0
1134537,2842,4,0,0,0.0
1134538,2843,942,33,355,0.117647058823529
1134539,2844,0,0,0,0.0
1134541,2845,0,0,0,0.0
1134542,2846,0,0,0,0.0
1134554,2847,60,1,24,0.0
1134555,2848,43,4,14,0.0
1134557,2849,0,0,0,0.0
1134558,2850,0,0,0,0.0
1134559,2851,0,0,0,0.0
1134600,2852,2452,203,548,0.0689655172413793
1134601,2853,3897,339,1167,0.0680473372781065
1134602,2854,2074,179,785,0.106145251396648
1134603,2855,78,1,39,0.0
1134604,2856,3060,217,1183,0.123853211009174
1134605,2857,2544,187,799,0.105820105820106
1134606,2858,2915,207,1186,0.135922330097087
1134607,2859,1895,76,864,0.0789473684210526
1134608,2860,3665,199,602,0.0721649484536082
1134609,2861,2007,56,610,0.140350877192982
1134610,2862,2337,265,720,0.0827067669172932
1134611,2863,1777,144,623,0.0909090909090909
1134612,2864,324,35,101,0.142857142857143
1134613,2865,823,19,420,0.2
1134614,2866,522,72,76,0.0277777777777778
1134615,2867,219,11,110,0.181818181818182
1134616,2868,1322,66,604,0.0895522388059701
1134617,2869,185,17,46,0.0
1134618,2870,462,37,221,0.166666666666667
1134619,2871,1302,204,332,0.0485436893203883
1134620,2872,1697,169,504,0.0813953488372093
1134621,2873,3692,119,647,0.1
1134622,2874,1985,153,537,0.0709677419354839
1134623,2875,2519,145,1037,0.123287671232877
1134624,2876,1655,137,541,0.123188405797101
1134625,2877,2094,252,390,0.111553784860558
1134626,2878,2765,385,583,0.068241469816273
1134627,2879,4330,271,436,0.039568345323741
1134628,2880,2116,37,271,0.0952380952380952
1134629,2881,1273,59,303,0.0333333333333333
1134630,2882,1555,157,255,0.0377358490566038
1134631,2883,1206,156,277,0.0764331210191083
1134632,2884,2058,60,224,0.135593220338983
1134633,2885,1114,33,135,0.0606060606060606
1134634,2886,3864,255,343,0.044
1134639,2887,678,30,230,0.28125
1134640,2888,2757,116,399,0.100840336134454
1134641,2889,549,28,206,0.0357142857142857
1134642,2890,174,6,62,0.0
1134644,2891,17,0,0,0.0
1134646,2892,595,32,217,0.15625
1134648,2893,2323,67,285,0.205882352941176
1134649,2894,125,1,72,0.0
1134651,2895,77,1,52,1.0
1134652,2896,863,33,473,0.303030303030303
1134653,2897,120,0,44,0.0
1134654,2898,1226,68,574,0.164179104477612
1134655,2899,47,12,7,0.0
1134656,2900,151,3,46,0.333333333333333
1134657,2901,102,0,27,0.0
1134658,2902,96,2,39,0.0
1134659,2903,237,12,112,0.166666666666667
1134660,2904,42,3,19,0.666666666666667
1134661,2905,972,34,549,0.303030303030303
1134662,2906,323,18,149,0.0
1134663,2907,0,0,0,0.0
1134664,2908,958,71,115,0.0571428571428571
1134665,2909,0,0,0,0.0
1134667,2910,0,0,0,0.0
1134673,2911,0,0,0,0.0
1134674,2912,0,0,0,0.0
1134675,2913,146,7,64,0.375
1134677,2914,588,8,12,0.125
1134678,2915,171,6,15,0.0
1150001,2916,1413,105,917,0.151898734177215
1150002,2917,1483,122,1030,0.194444444444444
1150003,2918,1701,306,652,0.0756013745704467
1150004,2919,1651,287,680,0.0650684931506849
1150005,2920,160,13,42,0.0
1150011,2921,172,23,64,0.0263157894736842
1150012,2922,68,7,14,0.0476190476190476
1150013,2923,128,16,28,0.222222222222222
1150017,2924,112,8,39,0.0
1170001,2925,2024,201,1284,0.161904761904762
1170002,2926,1975,159,1371,0.145569620253165
1170003,2927,2698,503,1044,0.0984251968503937
1170004,2928,1896,183,1165,0.145161290322581
1190001,2929,848,234,28,0.0
1190003,2930,583,98,24,0.02
1190004,2931,599,118,30,0.0238095238095238
1190005,2932,872,183,72,0.0271739130434783
1190007,2933,261,92,4,0.0
1190009,2934,272,105,2,0.018018018018018
1190010,2935,428,95,20,0.0309278350515464
1211000,2936,3177,742,232,0.0291390728476821
1211001,2937,1602,307,147,0.0498442367601246
1211002,2938,209,28,25,0.0
1211003,2939,2079,319,185,0.018348623853211
1211004,2940,3301,457,368,0.05
1211005,2941,2,0,0,0.0
1211006,2942,4,1,0,0.0
1211007,2943,1352,272,94,0.025
1211008,2944,3771,711,378,0.0251046025104603
1211009,2945,210,37,18,0.0833333333333333
1211010,2946,3767,620,236,0.017515923566879
1211011,2947,1768,400,111,0.042713567839196
1211012,2948,1509,126,214,0.0303030303030303
1211013,2949,2733,267,231,0.0566037735849057
1211014,2950,949,75,83,0.08
1211015,2951,1542,94,183,0.129032258064516
1211016,2952,3822,247,346,0.0418250950570342
1211017,2953,3189,261,234,0.0492424242424242
1211018,2954,887,47,65,0.0408163265306122
1211019,2955,2828,374,148,0.0287206266318538
1211020,2956,2253,220,110,0.036036036036036
1211021,2957,3530,250,212,0.0307692307692308
1211022,2958,4044,333,184,0.0530973451327434
1211023,2959,2694,279,107,0.0354609929078014
1211024,2960,3698,353,231,0.0504201680672269
1211025,2961,1389,111,103,0.0540540540540541
1211026,2962,2800,776,66,0.0211706102117061
1211027,2963,734,57,98,0.107142857142857
1211028,2964,316,21,87,0.0909090909090909
1211029,2965,80,1,62,0.0
1211030,2966,3,0,0,0.0
1211031,2967,3873,254,428,0.0433070866141732
1211032,2968,4728,499,273,0.0378486055776892
1211033,2969,2962,281,132,0.0285714285714286
1211034,2970,1158,113,108,0.0608695652173913
1211035,2971,3573,223,693,0.0745614035087719
1211036,2972,3722,271,307,0.028673835125448
1211037,2973,1736,102,149,0.0679611650485437
1211038,2974,1447,79,153,0.15
1211039,2975,848,40,55,0.1
1211040,2976,959,52,70,0.0192307692307692
1211041,2977,4114,277,387,0.0833333333333333
1211042,2978,2664,226,316,0.0575221238938053
1211044,2979,2046,245,225,0.06
1211045,2980,3725,629,366,0.0324574961360124
1211046,2981,845,138,62,0.0428571428571429
1211047,2982,4675,319,458,0.053125
1211048,2983,4669,268,401,0.0373134328358209
1211049,2984,4030,383,404,0.0472636815920398
1211050,2985,570,77,60,0.0
1211051,2986,1380,145,116,0.0314465408805031
1211052,2987,2677,187,306,0.0806451612903226
1211053,2988,494,13,65,0.0714285714285714
1211054,2989,2862,235,300,0.037037037037037
1211055,2990,852,163,41,0.0
1211056,2991,1223,206,121,0.0235849056603774
1211057,2992,861,49,195,0.204081632653061
1211058,2993,2730,285,319,0.0305084745762712
1211059,2994,2991,365,318,0.0542635658914729
1211060,2995,1297,201,87,0.0216450216450216
1211061,2996,3389,273,511,0.0598591549295775
1211062,2997,2455,248,248,0.036
1211063,2998,1887,235,211,0.0378151260504202
1211064,2999,2837,429,191,0.0295454545454545
1211065,3000,1200,87,189,0.021978021978022
1211066,3001,230,24,20,0.0869565217391304
1211172,3002,2681,844,78,0.0161662817551963
1211224,3003,1528,120,167,0.0833333333333333
1211225,3004,1490,118,210,0.0756302521008403
1212067,3005,1910,216,398,0.0648148148148148
1212068,3006,4167,412,462,0.0560747663551402
1212069,3007,2498,261,242,0.0594795539033457
1212070,3008,246,34,15,0.0285714285714286
1212071,3009,4336,724,299,0.0245231607629428
1212072,3010,3816,470,425,0.051975051975052
1212073,3011,4187,550,403,0.0379061371841155
1212074,3012,2385,523,109,0.0235934664246824
1212075,3013,800,103,220,0.0571428571428571
1212076,3014,3212,279,538,0.0671378091872792
1212077,3015,3179,176,555,0.102272727272727
1212078,3016,1996,147,202,0.0723684210526316
1212079,3017,3908,580,177,0.037037037037037
1212080,3018,2706,181,156,0.0378378378378378
1212081,3019,3807,221,227,0.0540540540540541
1212082,3020,1462,99,107,0.0206185567010309
1212083,3021,1900,161,137,0.0941176470588235
1212084,3022,3526,331,634,0.0658682634730539
1212085,3023,3815,495,401,0.0357852882703777
1212086,3024,3158,461,358,0.0680851063829787
1212087,3025,4194,346,669,0.0433526011560694
1212088,3026,2370,237,413,0.0661157024793388
1212089,3027,3121,483,139,0.028169014084507
1212090,3028,4390,334,536,0.0567164179104478
1212091,3029,4429,724,192,0.0255376344086022
1212092,3030,4138,157,378,0.0384615384615385
1212093,3031,536,27,48,0.0689655172413793
1212094,3032,3536,184,244,0.054726368159204
1212095,3033,2623,340,121,0.0396600566572238
1212096,3034,3618,568,144,0.0305084745762712
1212097,3035,4348,450,341,0.0259179265658747
1212098,3036,640,68,44,0.0294117647058824
1212099,3037,3037,655,176,0.0176211453744493
1212100,3038,4003,160,412,0.0308641975308642
1212101,3039,3877,116,363,0.0661157024793388
1212102,3040,5099,298,725,0.0811688311688312
1212103,3041,2292,183,676,0.0558375634517767
1212104,3042,3629,313,825,0.0392749244712991
1212105,3043,2332,299,276,0.0473186119873817
1212106,3044,3890,395,365,0.0406698564593301
1212107,3045,3962,555,374,0.0393835616438356
1212108,3046,1672,121,338,0.072
1212109,3047,3655,295,557,0.0451612903225806
1212110,3048,2374,273,305,0.0244755244755245
1212111,3049,4472,512,398,0.0403071017274472
1212112,3050,1647,189,156,0.0461538461538462
1212113,3051,3544,550,297,0.041522491349481
1212114,3052,1982,190,143,0.0591133004926108
1213115,3053,2923,200,204,0.0386473429951691
1213116,3054,5098,296,334,0.043046357615894
1213117,3055,1028,38,209,0.027027027027027
1213118,3056,2390,65,213,0.03125
1213119,3057,211,8,8,0.0
1213120,3058,1981,195,330,0.0731707317073171
1213121,3059,2560,232,614,0.0632911392405063
1213122,3060,2312,60,253,0.0483870967741935
1213123,3061,5085,284,506,0.0652920962199313
1213124,3062,236,35,3,0.0
1213125,3063,468,56,48,0.103448275862069
1213126,3064,2351,109,298,0.0636363636363636
1213127,3065,4227,103,515,0.0892857142857143
1213128,3066,2516,210,345,0.0787037037037037
1213129,3067,2171,272,217,0.056140350877193
1213130,3068,5022,319,1278,0.0666666666666667
1213131,3069,3997,435,445,0.0431034482758621
1213132,3070,4960,500,578,0.0520231213872832
1213133,3071,3407,394,379,0.0341463414634146
1213134,3072,1934,288,195,0.0203389830508475
1213135,3073,4393,405,977,0.0677570093457944
1213136,3074,2318,300,219,0.0612903225806452
1213137,3075,2688,281,403,0.0515463917525773
1213138,3076,3722,508,180,0.0341555977229602
1213139,3077,4395,586,200,0.0316666666666667
1213140,3078,4256,505,184,0.0386100386100386
1213141,3079,4126,753,135,0.0115532734274711
1213142,3080,739,111,63,0.016260162601626
1213143,3081,1713,189,123,0.0358974358974359
1213144,3082,3579,447,206,0.037280701754386
1213145,3083,4434,590,275,0.0404040404040404
1213146,3084,2620,402,185,0.0334128878281623
1213147,3085,4381,704,244,0.0404463040446304
1213148,3086,2679,316,232,0.0344827586206897
1213149,3087,3060,399,212,0.0558252427184466
1213150,3088,2649,337,255,0.0258620689655172
1213151,3089,3425,471,188,0.0512295081967213
1213152,3090,2194,424,127,0.0022883295194508
1213153,3091,2975,622,132,0.0250391236306729
1213154,3092,3123,480,145,0.0376237623762376
1213155,3093,4242,607,251,0.0309951060358891
1213156,3094,877,214,31,0.0230414746543779
1213157,3095,402,97,14,0.01
1213158,3096,4010,689,329,0.0418994413407821
1213159,3097,4514,585,586,0.0713101160862355
1213160,3098,3466,539,283,0.0569852941176471
1214043,3099,2183,101,286,0.0373831775700935
1214161,3100,2983,296,514,0.0598006644518272
1214162,3101,738,93,65,0.021505376344086
1214162,3102,148,17,12,0.0588235294117647
1214163,3103,3033,212,443,0.0593607305936073
1214164,3104,4275,598,436,0.0308943089430894
1214165,3105,3763,177,555,0.0529100529100529
1214166,3106,2114,161,341,0.0316455696202532
1214167,3107,4008,183,926,0.0725388601036269
1214168,3108,1799,94,176,0.0306122448979592
1214169,3109,2614,184,234,0.0319148936170213
1214170,3110,3949,34,717,0.0588235294117647
1214171,3111,2340,37,325,0.0588235294117647
1214173,3112,22,1,1,0.0
1214174,3113,1766,21,259,0.142857142857143
